chr	start	end	ATAC	CTCF	REST	EP300
chr18	121000	121200	B	U	U	U
chr18	121200	121400	B	U	U	U
chr18	121400	121600	U	U	U	U
chr18	121600	121800	U	U	U	U
chr18	121800	122000	U	U	U	U
chr18	122000	122200	U	U	U	U
chr18	122200	122400	U	U	U	U
chr18	124600	124800	U	U	U	U
chr18	124800	125000	U	U	U	U
chr18	125000	125200	U	U	U	U
chr18	126000	126200	U	U	U	U
chr18	126600	126800	U	U	U	U
chr18	126800	127000	U	U	U	U
chr18	127000	127200	U	U	U	U
chr18	132600	132800	U	U	U	U
chr18	134600	134800	U	U	U	U
chr18	134800	135000	U	U	U	U
chr18	135000	135200	U	U	U	U
chr18	136000	136200	U	U	U	U
chr18	137400	137600	U	U	U	U
chr18	139600	139800	U	U	U	U
chr18	155000	155200	U	U	U	U
chr18	155200	155400	U	U	U	U
chr18	155400	155600	U	U	U	U
chr18	158800	159000	B	U	U	U
chr18	159000	159200	B	U	U	U
chr18	159200	159400	B	U	U	U
chr18	159400	159600	B	U	U	U
chr18	159600	159800	U	U	U	U
chr18	160600	160800	U	U	U	U
chr18	161400	161600	U	U	U	U
chr18	161600	161800	U	U	U	U
chr18	163200	163400	U	U	U	U
chr18	163400	163600	U	U	U	U
chr18	164200	164400	U	U	U	U
chr18	165800	166000	U	U	U	U
chr18	166000	166200	U	U	U	U
chr18	176600	176800	U	U	U	U
chr18	177600	177800	U	U	U	U
chr18	177800	178000	U	U	U	U
chr18	179000	179200	U	U	U	U
chr18	179200	179400	U	U	U	U
chr18	180200	180400	U	U	U	U
chr18	182200	182400	U	U	U	U
chr18	183800	184000	U	U	U	U
chr18	184800	185000	U	U	U	U
chr18	186800	187000	U	U	U	U
chr18	187000	187200	U	U	U	U
chr18	187200	187400	U	U	U	U
chr18	191000	191200	U	U	U	U
chr18	191200	191400	U	U	U	U
chr18	192600	192800	U	U	U	U
chr18	192800	193000	U	U	U	U
chr18	193000	193200	U	U	U	U
chr18	193200	193400	U	U	U	U
chr18	194200	194400	U	U	U	U
chr18	195400	195600	U	U	U	U
chr18	195600	195800	U	U	U	U
chr18	195800	196000	U	U	U	U
chr18	196600	196800	U	U	U	U
chr18	197800	198000	U	U	U	U
chr18	198000	198200	U	U	U	U
chr18	198600	198800	U	U	U	U
chr18	198800	199000	U	U	U	U
chr18	199000	199200	U	U	U	U
chr18	201200	201400	U	U	U	U
chr18	201400	201600	U	U	U	U
chr18	201600	201800	U	U	U	U
chr18	201800	202000	U	U	U	U
chr18	202400	202600	U	U	U	U
chr18	202600	202800	U	U	U	U
chr18	202800	203000	U	U	U	U
chr18	203000	203200	U	U	U	U
chr18	204000	204200	U	U	U	U
chr18	204200	204400	U	U	U	U
chr18	204400	204600	U	U	U	U
chr18	204600	204800	U	U	U	U
chr18	209400	209600	U	U	U	U
chr18	209600	209800	U	U	U	U
chr18	209800	210000	U	U	U	U
chr18	210000	210200	U	U	U	U
chr18	210200	210400	U	U	U	U
chr18	211200	211400	U	U	U	U
chr18	211400	211600	U	U	U	U
chr18	211600	211800	U	U	U	U
chr18	211800	212000	U	U	U	U
chr18	212000	212200	U	U	U	U
chr18	212800	213000	U	B	U	U
chr18	213200	213400	U	U	U	U
chr18	213400	213600	U	U	U	U
chr18	214200	214400	U	U	U	U
chr18	214400	214600	U	U	U	U
chr18	214600	214800	U	U	U	U
chr18	214800	215000	U	U	U	U
chr18	215000	215200	U	U	U	U
chr18	215200	215400	U	U	U	U
chr18	215600	215800	U	U	U	U
chr18	216400	216600	U	U	U	U
chr18	216600	216800	U	U	U	U
chr18	216800	217000	U	U	U	U
chr18	217000	217200	U	U	U	U
chr18	217200	217400	B	U	U	U
chr18	217400	217600	B	U	U	U
chr18	219800	220000	U	U	U	U
chr18	221200	221400	U	U	U	U
chr18	223200	223400	U	U	U	U
chr18	223400	223600	U	U	U	U
chr18	223800	224000	U	U	U	U
chr18	224000	224200	U	U	U	U
chr18	224600	224800	U	U	U	U
chr18	225000	225200	U	U	U	U
chr18	225200	225400	U	U	U	U
chr18	225400	225600	U	U	U	U
chr18	225600	225800	U	U	U	U
chr18	226200	226400	U	U	U	U
chr18	226400	226600	U	U	U	U
chr18	226600	226800	U	U	U	U
chr18	226800	227000	U	U	U	U
chr18	227400	227600	U	U	U	U
chr18	227600	227800	U	U	U	U
chr18	227800	228000	U	U	U	U
chr18	236800	237000	U	U	U	U
chr18	237600	237800	U	U	U	U
chr18	238800	239000	U	U	U	U
chr18	239000	239200	U	U	U	U
chr18	239800	240000	U	U	U	U
chr18	240000	240200	U	U	U	U
chr18	240200	240400	U	U	U	U
chr18	240400	240600	U	U	U	U
chr18	241200	241400	U	U	U	U
chr18	241400	241600	U	U	U	U
chr18	241600	241800	U	U	U	U
chr18	241800	242000	U	U	U	U
chr18	242600	242800	U	U	U	U
chr18	242800	243000	U	U	U	U
chr18	243000	243200	U	U	U	U
chr18	243200	243400	U	U	U	U
chr18	243600	243800	U	U	U	U
chr18	246000	246200	U	U	U	U
chr18	246200	246400	U	U	U	U
chr18	246400	246600	U	U	U	U
chr18	247000	247200	U	U	U	U
chr18	247600	247800	U	U	U	U
chr18	247800	248000	U	U	U	U
chr18	250400	250600	U	U	U	U
chr18	250600	250800	U	U	U	U
chr18	250800	251000	U	U	U	U
chr18	252200	252400	U	U	U	U
chr18	252400	252600	U	U	U	U
chr18	253400	253600	U	U	U	U
chr18	253600	253800	U	U	U	U
chr18	259000	259200	U	U	U	U
chr18	259200	259400	U	U	U	U
chr18	259400	259600	U	U	U	U
chr18	259600	259800	U	U	U	U
chr18	259800	260000	U	U	U	U
chr18	260200	260400	U	U	U	U
chr18	262400	262600	U	U	U	U
chr18	264000	264200	U	U	U	U
chr18	264200	264400	U	U	U	U
chr18	265000	265200	U	U	U	U
chr18	265200	265400	U	U	U	U
chr18	265400	265600	U	U	U	U
chr18	265600	265800	U	U	U	U
chr18	265800	266000	U	U	U	U
chr18	266000	266200	U	U	U	U
chr18	267400	267600	B	U	U	U
chr18	267600	267800	B	U	U	U
chr18	267800	268000	B	U	U	B
chr18	268000	268200	B	U	U	B
chr18	268200	268400	B	U	U	B
chr18	270200	270400	U	U	U	U
chr18	271400	271600	U	U	U	U
chr18	271600	271800	U	U	U	U
chr18	275600	275800	U	U	U	U
chr18	286400	286600	U	B	B	U
chr18	286600	286800	U	B	B	U
chr18	286800	287000	U	U	U	U
chr18	287000	287200	U	U	U	U
chr18	290600	290800	U	U	U	U
chr18	294600	294800	U	U	U	U
chr18	294800	295000	U	U	U	U
chr18	295400	295600	U	U	U	U
chr18	295800	296000	U	U	U	U
chr18	296000	296200	U	U	U	U
chr18	296200	296400	U	U	U	U
chr18	297800	298000	U	U	U	U
chr18	298000	298200	U	U	U	U
chr18	298200	298400	U	U	U	U
chr18	298400	298600	U	U	U	U
chr18	298600	298800	U	U	U	U
chr18	299400	299600	U	U	U	U
chr18	302200	302400	U	U	U	U
chr18	305200	305400	U	U	U	U
chr18	305400	305600	U	U	U	U
chr18	306000	306200	U	U	U	U
chr18	306200	306400	U	U	U	U
chr18	307200	307400	U	U	U	U
chr18	307800	308000	U	U	U	U
chr18	308800	309000	U	U	U	U
chr18	309000	309200	U	U	U	U
chr18	309200	309400	U	U	U	U
chr18	310200	310400	U	U	U	U
chr18	310400	310600	U	U	U	U
chr18	311000	311200	U	U	U	U
chr18	312200	312400	U	U	U	U
chr18	313200	313400	U	U	U	U
chr18	314000	314200	U	U	U	U
chr18	314200	314400	U	U	U	U
chr18	314400	314600	U	U	U	U
chr18	314600	314800	U	U	U	U
chr18	314800	315000	U	U	U	U
chr18	315000	315200	U	U	U	U
chr18	316200	316400	U	U	U	U
chr18	316600	316800	U	U	U	U
chr18	317600	317800	U	U	U	U
chr18	318800	319000	U	U	U	U
chr18	319000	319200	U	U	U	U
chr18	319600	319800	U	U	U	U
chr18	319800	320000	U	U	U	U
chr18	320000	320200	U	U	U	U
chr18	321600	321800	U	U	U	U
chr18	321800	322000	U	U	U	U
chr18	322400	322600	B	U	U	U
chr18	322600	322800	B	B	B	B
chr18	323600	323800	U	U	U	U
chr18	323800	324000	U	U	U	U
chr18	324000	324200	U	U	U	U
chr18	324200	324400	U	U	U	U
chr18	327400	327600	U	U	U	U
chr18	327600	327800	U	U	U	U
chr18	329000	329200	U	U	U	U
chr18	329200	329400	U	U	U	U
chr18	329400	329600	U	U	U	U
chr18	330200	330400	U	U	U	U
chr18	330600	330800	U	U	U	U
chr18	331200	331400	U	U	U	U
chr18	331400	331600	U	U	U	U
chr18	331600	331800	U	U	U	U
chr18	332000	332200	U	U	U	U
chr18	332200	332400	U	U	U	U
chr18	332600	332800	U	U	U	U
chr18	332800	333000	U	U	U	U
chr18	333000	333200	U	U	U	U
chr18	333200	333400	U	U	U	U
chr18	333400	333600	U	U	U	U
chr18	333600	333800	U	U	U	U
chr18	334800	335000	U	U	U	U
chr18	335000	335200	U	U	U	U
chr18	335800	336000	U	U	U	U
chr18	336000	336200	U	U	U	U
chr18	336200	336400	U	U	U	U
chr18	337200	337400	U	U	U	U
chr18	337400	337600	U	U	U	U
chr18	337600	337800	U	U	U	U
chr18	337800	338000	U	U	U	U
chr18	338000	338200	U	U	U	U
chr18	338200	338400	U	U	U	U
chr18	338400	338600	U	U	U	U
chr18	338600	338800	U	U	U	U
chr18	339200	339400	U	U	U	U
chr18	339400	339600	U	U	U	U
chr18	339600	339800	U	U	U	U
chr18	339800	340000	U	U	U	U
chr18	340200	340400	U	U	U	U
chr18	340400	340600	U	U	U	U
chr18	340600	340800	U	U	U	U
chr18	340800	341000	U	U	U	U
chr18	341000	341200	U	U	U	U
chr18	342400	342600	U	U	U	U
chr18	342600	342800	U	U	U	U
chr18	344000	344200	U	U	U	U
chr18	346400	346600	U	U	U	U
chr18	346600	346800	U	U	U	U
chr18	346800	347000	U	U	U	U
chr18	347000	347200	U	U	U	U
chr18	347200	347400	U	U	U	U
chr18	347400	347600	U	U	U	U
chr18	347600	347800	U	U	U	U
chr18	347800	348000	U	U	U	U
chr18	348000	348200	U	U	U	U
chr18	348200	348400	U	U	U	U
chr18	348400	348600	U	U	U	U
chr18	348600	348800	U	U	U	U
chr18	351000	351200	U	U	U	U
chr18	352000	352200	U	U	U	U
chr18	352200	352400	U	U	U	U
chr18	352400	352600	U	U	U	U
chr18	352600	352800	U	U	U	U
chr18	352800	353000	U	U	U	U
chr18	353000	353200	U	U	U	U
chr18	353800	354000	U	U	U	U
chr18	354000	354200	U	U	U	U
chr18	354200	354400	U	U	U	U
chr18	354600	354800	U	U	U	U
chr18	354800	355000	U	U	U	U
chr18	355600	355800	U	U	U	U
chr18	355800	356000	U	U	U	U
chr18	356000	356200	U	U	U	U
chr18	356600	356800	U	U	U	U
chr18	356800	357000	U	U	U	U
chr18	357200	357400	U	U	U	U
chr18	357400	357600	U	U	U	U
chr18	359400	359600	U	U	U	U
chr18	359600	359800	U	U	U	U
chr18	359800	360000	U	U	U	U
chr18	360800	361000	U	U	U	U
chr18	361600	361800	U	U	U	U
chr18	361800	362000	U	U	U	U
chr18	362000	362200	U	U	U	U
chr18	362200	362400	U	U	U	U
chr18	362400	362600	U	U	U	U
chr18	362600	362800	U	U	U	U
chr18	362800	363000	U	U	U	U
chr18	363000	363200	U	U	U	U
chr18	363200	363400	U	U	U	U
chr18	363400	363600	U	U	U	U
chr18	363600	363800	U	U	U	U
chr18	363800	364000	U	U	U	U
chr18	364400	364600	U	U	U	U
chr18	364600	364800	U	U	U	U
chr18	365000	365200	U	U	U	U
chr18	365200	365400	U	U	U	U
chr18	365400	365600	U	U	U	U
chr18	365600	365800	U	U	U	U
chr18	365800	366000	U	U	U	U
chr18	366400	366600	U	U	U	U
chr18	366600	366800	U	U	U	U
chr18	366800	367000	U	U	U	U
chr18	367000	367200	U	U	U	U
chr18	367200	367400	U	U	U	U
chr18	367400	367600	U	U	U	U
chr18	367600	367800	U	U	U	U
chr18	368000	368200	U	U	U	U
chr18	369600	369800	U	U	U	U
chr18	369800	370000	U	U	U	U
chr18	370000	370200	U	U	U	U
chr18	370200	370400	U	U	U	U
chr18	370400	370600	U	U	U	U
chr18	370600	370800	U	U	U	U
chr18	371200	371400	U	U	U	U
chr18	371400	371600	U	U	U	U
chr18	371600	371800	U	U	U	U
chr18	372200	372400	U	U	U	U
chr18	373400	373600	U	U	U	U
chr18	373600	373800	U	U	U	U
chr18	373800	374000	U	U	U	U
chr18	374000	374200	U	U	U	U
chr18	374200	374400	U	U	U	U
chr18	374400	374600	U	U	U	U
chr18	374600	374800	U	U	U	U
chr18	374800	375000	U	U	U	U
chr18	376200	376400	U	U	U	U
chr18	376400	376600	U	U	U	U
chr18	377400	377600	U	U	U	U
chr18	377600	377800	U	U	U	U
chr18	377800	378000	U	U	U	U
chr18	378200	378400	U	U	U	U
chr18	378400	378600	U	U	U	U
chr18	378600	378800	U	U	U	U
chr18	378800	379000	U	U	U	U
chr18	379600	379800	U	U	U	U
chr18	379800	380000	U	U	U	U
chr18	380800	381000	U	U	U	U
chr18	381000	381200	U	U	U	U
chr18	382000	382200	U	U	U	U
chr18	382200	382400	U	U	U	U
chr18	384800	385000	U	U	U	U
chr18	385000	385200	U	U	U	U
chr18	385800	386000	U	U	U	U
chr18	386000	386200	U	U	U	U
chr18	386800	387000	U	U	U	U
chr18	387000	387200	U	U	U	U
chr18	387200	387400	U	U	U	U
chr18	387400	387600	U	U	U	U
chr18	387600	387800	U	U	U	U
chr18	387800	388000	U	U	U	U
chr18	388000	388200	U	U	U	U
chr18	388200	388400	U	U	U	U
chr18	388800	389000	U	U	U	U
chr18	389600	389800	U	U	U	U
chr18	389800	390000	U	U	U	U
chr18	390000	390200	U	U	U	U
chr18	390200	390400	U	U	U	U
chr18	390800	391000	U	U	U	U
chr18	391000	391200	U	U	U	U
chr18	391200	391400	U	U	U	U
chr18	391600	391800	U	U	U	U
chr18	391800	392000	U	U	U	U
chr18	392000	392200	U	U	U	U
chr18	392600	392800	U	U	U	U
chr18	394000	394200	U	U	U	U
chr18	394200	394400	U	U	U	U
chr18	394400	394600	U	U	U	U
chr18	395000	395200	U	U	U	U
chr18	395200	395400	U	U	U	U
chr18	395400	395600	U	U	U	U
chr18	395600	395800	U	U	U	U
chr18	395800	396000	U	U	U	U
chr18	396000	396200	U	U	U	U
chr18	396200	396400	U	U	U	U
chr18	396400	396600	U	U	U	U
chr18	396800	397000	U	U	U	U
chr18	397000	397200	U	U	U	U
chr18	397200	397400	U	U	U	U
chr18	397800	398000	U	U	U	U
chr18	398000	398200	U	U	U	U
chr18	398200	398400	U	U	U	U
chr18	398400	398600	U	U	U	U
chr18	398600	398800	U	U	U	U
chr18	398800	399000	U	U	U	U
chr18	399000	399200	U	U	U	U
chr18	399200	399400	U	U	U	U
chr18	399600	399800	U	U	U	U
chr18	399800	400000	U	U	U	U
chr18	400000	400200	U	U	U	U
chr18	400200	400400	U	U	U	U
chr18	400400	400600	U	U	U	U
chr18	400600	400800	U	U	U	U
chr18	401000	401200	U	U	U	U
chr18	401200	401400	U	U	U	U
chr18	401400	401600	U	U	U	U
chr18	401600	401800	U	U	U	U
chr18	401800	402000	U	U	U	U
chr18	403000	403200	U	U	U	U
chr18	403200	403400	U	U	U	U
chr18	403400	403600	U	U	U	U
chr18	403600	403800	U	U	U	U
chr18	403800	404000	U	U	U	U
chr18	404000	404200	U	U	U	U
chr18	404200	404400	U	U	U	U
chr18	405600	405800	U	U	U	U
chr18	406800	407000	U	U	U	U
chr18	407000	407200	U	U	U	U
chr18	408400	408600	U	U	U	U
chr18	408600	408800	U	U	U	U
chr18	409600	409800	U	U	U	U
chr18	414800	415000	U	U	U	U
chr18	415400	415600	U	U	U	U
chr18	415600	415800	U	U	U	U
chr18	415800	416000	U	U	U	U
chr18	416000	416200	U	U	U	U
chr18	416200	416400	U	U	U	U
chr18	416400	416600	U	U	U	U
chr18	416600	416800	U	U	U	U
chr18	417600	417800	U	U	B	U
chr18	417800	418000	U	U	B	U
chr18	420400	420600	U	U	U	U
chr18	421200	421400	U	U	U	U
chr18	421400	421600	U	U	U	U
chr18	421600	421800	U	U	U	U
chr18	421800	422000	U	U	U	U
chr18	422000	422200	U	U	U	U
chr18	422200	422400	U	U	U	U
chr18	423400	423600	U	U	U	U
chr18	423800	424000	U	U	U	U
chr18	424000	424200	U	U	U	U
chr18	424200	424400	U	U	U	U
chr18	424400	424600	U	U	U	U
chr18	425600	425800	U	U	U	U
chr18	427400	427600	U	U	U	U
chr18	428600	428800	U	U	U	U
chr18	428800	429000	U	U	U	U
chr18	430400	430600	U	U	U	U
chr18	430600	430800	U	U	U	U
chr18	433200	433400	U	U	U	U
chr18	433400	433600	U	U	U	U
chr18	434000	434200	U	U	U	U
chr18	434200	434400	U	U	U	U
chr18	434400	434600	U	U	U	U
chr18	434600	434800	U	U	U	U
chr18	434800	435000	U	U	U	U
chr18	435000	435200	U	U	U	U
chr18	435800	436000	U	U	U	U
chr18	436000	436200	U	U	U	U
chr18	436600	436800	U	U	U	U
chr18	436800	437000	U	U	U	U
chr18	437000	437200	U	U	U	U
chr18	437200	437400	U	U	U	U
chr18	437400	437600	U	U	U	U
chr18	437600	437800	U	U	U	U
chr18	437800	438000	U	U	U	U
chr18	438000	438200	U	U	U	U
chr18	438200	438400	U	U	U	U
chr18	439400	439600	U	U	U	U
chr18	442200	442400	U	U	U	U
chr18	442400	442600	U	U	U	U
chr18	443000	443200	U	U	U	U
chr18	443200	443400	U	U	U	U
chr18	443400	443600	U	U	U	U
chr18	444400	444600	U	U	U	U
chr18	444600	444800	U	U	U	U
chr18	444800	445000	U	U	U	U
chr18	445000	445200	U	U	U	U
chr18	445200	445400	U	U	U	U
chr18	446800	447000	U	U	U	U
chr18	447000	447200	U	U	U	U
chr18	447200	447400	U	U	U	U
chr18	447400	447600	U	U	U	U
chr18	447600	447800	U	U	U	U
chr18	447800	448000	U	U	U	U
chr18	448000	448200	U	U	U	U
chr18	448200	448400	U	U	U	U
chr18	448400	448600	U	U	U	U
chr18	448600	448800	U	U	U	U
chr18	448800	449000	U	U	U	U
chr18	449200	449400	U	U	U	U
chr18	452000	452200	U	U	U	U
chr18	452600	452800	U	U	U	U
chr18	452800	453000	U	U	U	U
chr18	453000	453200	U	U	U	U
chr18	455000	455200	U	U	U	U
chr18	456000	456200	U	U	U	U
chr18	456200	456400	U	U	U	U
chr18	456400	456600	U	U	U	U
chr18	456600	456800	U	U	U	U
chr18	456800	457000	U	U	U	U
chr18	457000	457200	U	U	U	U
chr18	457200	457400	U	U	U	U
chr18	457400	457600	U	U	U	U
chr18	457600	457800	U	U	U	U
chr18	457800	458000	U	U	U	U
chr18	458000	458200	U	U	U	U
chr18	458200	458400	U	U	U	U
chr18	458400	458600	U	U	U	U
chr18	458600	458800	U	U	U	U
chr18	459200	459400	U	U	U	U
chr18	459400	459600	U	U	U	U
chr18	459600	459800	U	U	U	U
chr18	459800	460000	U	U	U	U
chr18	460200	460400	U	B	U	U
chr18	460400	460600	U	U	U	U
chr18	460600	460800	U	U	U	U
chr18	460800	461000	U	U	U	U
chr18	462800	463000	U	U	U	U
chr18	463000	463200	U	U	U	U
chr18	463200	463400	U	U	U	U
chr18	463400	463600	U	U	U	U
chr18	463600	463800	U	U	U	U
chr18	464000	464200	U	U	U	U
chr18	464200	464400	U	U	U	U
chr18	464400	464600	U	U	U	U
chr18	464600	464800	U	U	U	U
chr18	464800	465000	U	U	U	U
chr18	466400	466600	U	U	U	U
chr18	466800	467000	U	U	U	U
chr18	467200	467400	U	U	U	U
chr18	467400	467600	U	U	U	U
chr18	467600	467800	U	U	U	U
chr18	469000	469200	U	U	U	U
chr18	469200	469400	U	U	U	U
chr18	469400	469600	U	U	U	U
chr18	469600	469800	U	U	U	U
chr18	470800	471000	U	U	U	U
chr18	471000	471200	U	U	U	U
chr18	471400	471600	U	U	U	U
chr18	471600	471800	U	U	U	U
chr18	473800	474000	U	U	U	U
chr18	474000	474200	U	U	U	U
chr18	474400	474600	U	U	U	U
chr18	475200	475400	U	U	U	U
chr18	475400	475600	U	U	U	U
chr18	475600	475800	U	U	U	U
chr18	475800	476000	U	U	U	U
chr18	476000	476200	U	U	U	U
chr18	476200	476400	U	U	U	U
chr18	476400	476600	U	U	U	U
chr18	476600	476800	U	U	U	U
chr18	476800	477000	U	U	U	U
chr18	477000	477200	U	U	U	U
chr18	477200	477400	U	U	U	U
chr18	477400	477600	U	U	U	U
chr18	478000	478200	U	U	U	U
chr18	478800	479000	U	U	U	U
chr18	479000	479200	U	U	U	U
chr18	479200	479400	U	U	U	U
chr18	480400	480600	U	U	U	U
chr18	480600	480800	U	U	U	U
chr18	481200	481400	U	U	U	U
chr18	483600	483800	U	U	U	U
chr18	483800	484000	U	U	U	U
chr18	484000	484200	U	U	U	U
chr18	484200	484400	U	U	U	U
chr18	484400	484600	U	U	U	U
chr18	484800	485000	U	U	U	U
chr18	485000	485200	U	U	U	U
chr18	485200	485400	U	U	U	U
chr18	485400	485600	U	U	U	U
chr18	485600	485800	U	U	U	U
chr18	485800	486000	U	U	U	U
chr18	490600	490800	U	U	B	U
chr18	490800	491000	U	U	B	U
chr18	491600	491800	U	U	U	U
chr18	491800	492000	U	U	U	U
chr18	492000	492200	U	U	U	U
chr18	492200	492400	U	U	U	U
chr18	492400	492600	U	U	U	U
chr18	492600	492800	U	U	U	U
chr18	493800	494000	U	U	U	U
chr18	494000	494200	U	U	U	U
chr18	494600	494800	U	U	U	U
chr18	494800	495000	U	U	U	U
chr18	495000	495200	U	U	U	U
chr18	495200	495400	U	U	U	U
chr18	495400	495600	U	U	U	U
chr18	495600	495800	U	U	U	U
chr18	496000	496200	U	U	U	U
chr18	496200	496400	U	U	U	U
chr18	496400	496600	U	U	U	U
chr18	496600	496800	U	U	U	U
chr18	497800	498000	U	U	U	U
chr18	498800	499000	U	U	U	U
chr18	499000	499200	U	U	U	U
chr18	499200	499400	U	U	U	U
chr18	499400	499600	U	U	U	U
chr18	499600	499800	U	U	U	U
chr18	499800	500000	U	U	U	U
chr18	500000	500200	U	U	U	U
chr18	500200	500400	U	U	U	U
chr18	500400	500600	U	U	U	U
chr18	501000	501200	U	U	U	U
chr18	501200	501400	U	U	U	U
chr18	501400	501600	U	U	U	U
chr18	501600	501800	U	U	U	U
chr18	505400	505600	U	U	U	U
chr18	505600	505800	U	U	U	U
chr18	505800	506000	U	U	U	U
chr18	506000	506200	U	U	U	U
chr18	506200	506400	U	U	U	U
chr18	507600	507800	U	U	U	U
chr18	510600	510800	U	U	U	U
chr18	515400	515600	U	U	U	U
chr18	519200	519400	B	U	U	B
chr18	520600	520800	U	U	U	U
chr18	520800	521000	U	U	U	U
chr18	522600	522800	U	U	U	U
chr18	524400	524600	U	U	U	U
chr18	525200	525400	B	B	U	U
chr18	525800	526000	B	U	U	U
chr18	527200	527400	U	U	U	U
chr18	527400	527600	U	U	U	U
chr18	528000	528200	U	U	U	U
chr18	530200	530400	U	U	U	U
chr18	531200	531400	U	U	U	U
chr18	531800	532000	U	U	U	U
chr18	532000	532200	U	U	U	U
