chr	start	end	ATAC	CTCF	REST	EP300
chr22	10659600	10659800	U	U	U	U
chr22	10660200	10660400	U	U	U	U
chr22	10660400	10660600	U	U	U	U
chr22	10660600	10660800	U	U	U	U
chr22	10661200	10661400	U	U	U	U
chr22	10664600	10664800	U	U	U	U
chr22	10664800	10665000	U	U	U	U
chr22	10665000	10665200	U	U	U	U
chr22	10668200	10668400	U	U	U	U
chr22	10669000	10669200	U	U	U	U
chr22	10669200	10669400	U	U	U	U
chr22	10669400	10669600	U	U	U	U
chr22	10669600	10669800	U	U	U	U
chr22	10670800	10671000	U	U	U	U
chr22	10671800	10672000	U	U	U	U
chr22	10673000	10673200	U	U	U	U
chr22	10678800	10679000	U	U	U	U
chr22	10679000	10679200	U	U	U	U
chr22	10684800	10685000	U	U	U	U
chr22	10685000	10685200	U	U	U	U
chr22	10685200	10685400	U	U	U	U
chr22	10685400	10685600	U	U	U	U
chr22	10685600	10685800	U	U	U	U
chr22	10685800	10686000	U	U	U	U
chr22	10686000	10686200	U	U	U	U
chr22	10686200	10686400	U	U	U	U
chr22	10686400	10686600	U	U	U	U
chr22	10686600	10686800	U	U	U	U
chr22	10686800	10687000	U	U	U	U
chr22	10687000	10687200	U	U	U	U
chr22	10687200	10687400	U	U	U	U
chr22	10687400	10687600	U	U	U	U
chr22	10687600	10687800	U	U	U	U
chr22	10688200	10688400	U	U	U	U
chr22	10689000	10689200	U	U	U	U
chr22	10690200	10690400	U	U	U	U
chr22	10695400	10695600	U	U	U	U
chr22	10695600	10695800	U	U	U	U
chr22	10695800	10696000	U	U	U	U
chr22	10696600	10696800	U	U	U	U
chr22	10696800	10697000	U	U	U	U
chr22	10697000	10697200	U	U	U	U
chr22	10697200	10697400	U	U	U	U
chr22	10697400	10697600	U	U	U	U
chr22	10698000	10698200	U	U	U	U
chr22	10698200	10698400	U	U	U	U
chr22	10698400	10698600	U	U	U	U
chr22	10698600	10698800	U	U	U	U
chr22	10700000	10700200	U	U	U	U
chr22	10700200	10700400	U	U	U	U
chr22	10700400	10700600	U	U	U	U
chr22	10700600	10700800	U	U	U	U
chr22	10700800	10701000	U	U	U	U
chr22	10701600	10701800	U	U	U	U
chr22	10703000	10703200	U	U	U	U
chr22	10703200	10703400	U	U	U	U
chr22	10703400	10703600	U	U	U	U
chr22	10703600	10703800	U	U	U	U
chr22	10705400	10705600	U	U	U	U
chr22	10705600	10705800	U	U	U	U
chr22	10705800	10706000	U	U	U	U
chr22	10706000	10706200	U	U	U	U
chr22	10706600	10706800	U	U	U	U
chr22	10706800	10707000	U	U	U	U
chr22	10707200	10707400	U	U	U	U
chr22	10707400	10707600	U	U	U	U
chr22	10707600	10707800	U	U	U	U
chr22	10707800	10708000	U	U	U	U
chr22	10708000	10708200	U	U	U	U
chr22	10708600	10708800	U	U	U	U
chr22	10708800	10709000	U	U	U	U
chr22	10709000	10709200	U	U	U	U
chr22	10709200	10709400	U	U	U	U
chr22	10709400	10709600	U	U	U	U
chr22	10709600	10709800	U	U	U	U
chr22	10709800	10710000	U	U	U	U
chr22	10710000	10710200	U	U	U	U
chr22	10710200	10710400	U	U	U	U
chr22	10710400	10710600	U	U	U	U
chr22	10710600	10710800	U	U	U	U
chr22	10711400	10711600	U	U	U	U
chr22	10711600	10711800	U	U	U	U
chr22	10711800	10712000	U	U	U	U
chr22	10712000	10712200	U	U	U	U
chr22	10713000	10713200	U	U	U	U
chr22	10713200	10713400	U	U	U	U
chr22	10713600	10713800	U	U	U	U
chr22	10713800	10714000	U	U	U	U
chr22	10714000	10714200	U	U	U	U
chr22	10715600	10715800	U	U	U	U
chr22	10715800	10716000	U	U	U	U
chr22	10716000	10716200	U	U	U	U
chr22	10716200	10716400	U	U	U	U
chr22	10716400	10716600	U	U	U	U
chr22	10716600	10716800	U	U	U	U
chr22	10732200	10732400	U	U	U	U
chr22	10732400	10732600	U	U	U	U
chr22	10732600	10732800	U	U	U	U
chr22	10733400	10733600	U	U	U	U
chr22	10735600	10735800	U	U	U	U
chr22	10735800	10736000	U	U	U	U
chr22	10736000	10736200	U	U	U	U
chr22	10736600	10736800	U	U	U	U
chr22	10736800	10737000	U	U	U	U
chr22	10739400	10739600	U	U	U	U
chr22	10739600	10739800	U	U	U	U
chr22	10740000	10740200	U	U	U	U
chr22	10740200	10740400	U	U	U	U
chr22	10740400	10740600	U	U	U	U
chr22	10740600	10740800	U	U	U	U
chr22	10740800	10741000	U	U	U	U
chr22	10741000	10741200	U	U	U	U
chr22	10741200	10741400	U	U	U	U
chr22	10741400	10741600	U	U	U	U
chr22	10741600	10741800	U	U	U	U
chr22	10741800	10742000	U	U	U	U
chr22	10742000	10742200	U	U	U	U
chr22	10742400	10742600	U	U	U	U
chr22	10742600	10742800	U	U	U	U
chr22	10742800	10743000	U	U	U	U
chr22	10743000	10743200	U	U	U	U
chr22	10743200	10743400	U	U	U	U
chr22	10745200	10745400	U	U	U	U
chr22	10745400	10745600	U	U	U	U
chr22	10745600	10745800	U	U	U	U
chr22	10748000	10748200	U	U	U	U
chr22	10748200	10748400	U	U	U	U
chr22	10748400	10748600	U	U	U	U
chr22	10748600	10748800	U	U	U	U
chr22	10748800	10749000	U	U	U	U
chr22	10749200	10749400	U	U	U	U
chr22	10751600	10751800	U	U	U	U
chr22	10751800	10752000	U	U	U	U
chr22	10752000	10752200	U	U	U	U
chr22	10752200	10752400	U	U	U	U
chr22	10752400	10752600	U	U	U	U
chr22	10752600	10752800	U	U	U	U
chr22	10752800	10753000	U	U	U	U
chr22	10753000	10753200	U	U	U	U
chr22	10753200	10753400	U	U	U	U
chr22	10753400	10753600	U	U	U	U
chr22	10753600	10753800	U	U	U	U
chr22	10753800	10754000	U	U	U	U
chr22	10754000	10754200	U	U	U	U
chr22	10754600	10754800	U	U	U	U
chr22	10754800	10755000	U	U	U	U
chr22	10755000	10755200	U	U	U	U
chr22	10755200	10755400	U	U	U	U
chr22	10756000	10756200	U	U	U	U
chr22	10757800	10758000	U	U	U	U
chr22	10758600	10758800	U	U	U	U
chr22	10762000	10762200	U	U	U	U
chr22	10762200	10762400	U	U	U	U
chr22	10762400	10762600	U	U	U	U
chr22	10762600	10762800	U	U	U	U
chr22	10762800	10763000	U	U	U	U
chr22	10763000	10763200	U	U	U	U
chr22	10774200	10774400	U	U	U	U
chr22	10774800	10775000	U	U	U	U
chr22	10778400	10778600	U	U	U	U
chr22	10778800	10779000	U	U	U	U
chr22	10779600	10779800	U	U	U	U
chr22	10779800	10780000	U	U	U	U
chr22	10780000	10780200	U	U	U	U
chr22	10782400	10782600	U	U	U	U
chr22	10784200	10784400	U	U	U	U
chr22	10784400	10784600	U	U	U	U
chr22	10834800	10835000	U	U	U	U
chr22	10835000	10835200	U	U	U	U
chr22	10835200	10835400	U	U	U	U
chr22	10835800	10836000	U	U	U	U
chr22	10836000	10836200	U	U	U	U
chr22	10836200	10836400	U	U	U	U
chr22	10836600	10836800	U	U	U	U
chr22	10836800	10837000	U	U	U	U
chr22	10837200	10837400	U	U	U	U
chr22	10841800	10842000	U	U	U	U
chr22	10842000	10842200	U	U	U	U
chr22	10842200	10842400	U	U	U	U
chr22	10845400	10845600	U	U	U	U
chr22	10845600	10845800	U	U	U	U
chr22	10846400	10846600	U	U	U	U
chr22	10846600	10846800	U	U	U	U
chr22	10846800	10847000	U	U	U	U
chr22	10847000	10847200	U	U	U	U
chr22	10847200	10847400	U	U	U	U
chr22	10847400	10847600	U	U	U	U
chr22	10847600	10847800	U	U	U	U
chr22	10848000	10848200	U	U	U	U
chr22	10848200	10848400	U	U	U	U
chr22	10848400	10848600	U	U	U	U
chr22	10848600	10848800	U	U	U	U
chr22	10848800	10849000	U	U	U	U
chr22	10849000	10849200	U	U	U	U
chr22	10849200	10849400	U	U	U	U
chr22	10849400	10849600	U	U	U	U
chr22	10852800	10853000	U	U	U	U
chr22	10853000	10853200	U	U	U	U
chr22	10855400	10855600	U	U	U	U
chr22	10855600	10855800	U	U	U	U
chr22	10855800	10856000	U	U	U	U
chr22	10856000	10856200	U	U	U	U
chr22	10856400	10856600	U	U	U	U
chr22	10857400	10857600	U	U	U	U
chr22	10857600	10857800	U	U	U	U
chr22	10857800	10858000	U	U	U	U
chr22	10858600	10858800	U	U	U	U
chr22	10858800	10859000	U	U	U	U
chr22	10859000	10859200	U	U	U	U
chr22	10859600	10859800	U	U	U	U
chr22	10860200	10860400	U	U	U	U
chr22	10860400	10860600	U	U	U	U
chr22	10861200	10861400	U	U	U	U
chr22	10861400	10861600	U	U	U	U
chr22	10862400	10862600	U	U	U	U
chr22	10864200	10864400	U	U	U	U
chr22	10866000	10866200	U	U	U	U
chr22	10866200	10866400	U	U	U	U
chr22	10867200	10867400	U	U	U	U
chr22	10870000	10870200	U	U	U	U
chr22	10870200	10870400	U	U	U	U
chr22	10870400	10870600	U	U	U	U
chr22	10870600	10870800	U	U	U	U
chr22	10870800	10871000	U	U	U	U
chr22	10871000	10871200	U	U	U	U
chr22	10871200	10871400	U	U	U	U
chr22	10871400	10871600	U	U	U	U
chr22	10871600	10871800	U	U	U	U
chr22	10871800	10872000	U	U	U	U
chr22	10872000	10872200	U	U	U	U
chr22	10872200	10872400	U	U	U	U
chr22	10872400	10872600	U	U	U	U
chr22	10872600	10872800	U	U	U	U
chr22	10872800	10873000	U	U	U	U
chr22	10873000	10873200	U	U	U	U
chr22	10873200	10873400	U	U	U	U
chr22	10873400	10873600	U	U	U	U
chr22	10873600	10873800	U	U	U	U
chr22	10934200	10934400	U	U	U	U
chr22	10934400	10934600	U	U	U	U
chr22	10934600	10934800	U	U	U	U
chr22	10934800	10935000	U	U	U	U
chr22	10935000	10935200	U	U	U	U
chr22	10935200	10935400	U	U	U	U
chr22	10935400	10935600	U	U	U	U
chr22	10935600	10935800	U	U	U	U
chr22	10935800	10936000	U	U	U	U
chr22	10937600	10937800	U	U	U	U
chr22	10938400	10938600	U	U	U	U
chr22	10938600	10938800	U	U	U	U
chr22	10938800	10939000	U	U	U	U
chr22	10939000	10939200	U	U	U	U
chr22	10939200	10939400	U	U	U	U
chr22	10939400	10939600	U	U	U	U
chr22	10939600	10939800	U	U	U	U
chr22	10939800	10940000	U	U	U	U
chr22	10940000	10940200	U	U	U	U
chr22	10940200	10940400	U	U	U	U
chr22	10940400	10940600	U	U	U	U
chr22	10940600	10940800	U	U	U	U
chr22	10941200	10941400	U	U	U	U
chr22	10941800	10942000	U	U	U	U
chr22	10942000	10942200	U	U	U	U
chr22	10942200	10942400	U	U	U	U
chr22	10942400	10942600	U	U	U	U
chr22	10942600	10942800	U	U	U	U
chr22	10943200	10943400	U	U	U	U
chr22	10944800	10945000	U	U	U	U
chr22	10945000	10945200	U	U	U	U
chr22	10945200	10945400	U	U	U	U
chr22	10945400	10945600	U	U	U	U
chr22	10945600	10945800	U	U	U	U
chr22	10945800	10946000	U	U	U	U
chr22	10946600	10946800	U	U	U	U
chr22	10946800	10947000	U	U	U	U
chr22	10947000	10947200	U	U	U	U
chr22	10947200	10947400	U	U	U	U
chr22	10948000	10948200	U	U	U	U
chr22	10948400	10948600	U	U	U	U
chr22	10948600	10948800	U	U	U	U
chr22	10948800	10949000	U	U	U	U
chr22	10949000	10949200	U	U	U	U
chr22	10949200	10949400	U	U	U	U
chr22	10949400	10949600	U	U	U	U
chr22	10949600	10949800	U	U	U	U
chr22	10949800	10950000	U	U	U	U
chr22	10950000	10950200	U	U	U	U
chr22	10952600	10952800	U	U	U	U
chr22	10952800	10953000	U	U	U	U
chr22	10953000	10953200	U	U	U	U
chr22	10953800	10954000	U	U	U	U
chr22	10954000	10954200	U	U	U	U
chr22	10954600	10954800	U	U	U	U
chr22	10958400	10958600	U	U	U	U
chr22	10958600	10958800	U	U	U	U
chr22	10958800	10959000	U	U	U	U
chr22	10960400	10960600	U	U	U	U
chr22	10961000	10961200	U	U	U	U
chr22	10961200	10961400	U	U	U	U
chr22	10961400	10961600	U	U	U	U
chr22	10961600	10961800	U	U	U	U
chr22	10961800	10962000	U	U	U	U
chr22	10962000	10962200	U	U	U	U
chr22	10963000	10963200	U	U	U	U
chr22	10963400	10963600	U	U	U	U
chr22	10964000	10964200	U	U	U	U
chr22	10964200	10964400	U	U	U	U
chr22	10966200	10966400	U	U	U	U
chr22	10966400	10966600	U	U	U	U
chr22	11017200	11017400	U	U	U	U
chr22	11017400	11017600	U	U	U	U
chr22	11018200	11018400	U	U	U	U
chr22	11018800	11019000	U	U	U	U
chr22	11019800	11020000	U	U	U	U
chr22	11020000	11020200	U	U	U	U
chr22	11020200	11020400	U	U	U	U
chr22	11020800	11021000	U	U	U	U
chr22	11021000	11021200	U	U	U	U
chr22	11021200	11021400	U	U	U	U
chr22	11021400	11021600	U	U	U	U
chr22	11021600	11021800	U	U	U	U
chr22	11024600	11024800	U	U	U	U
chr22	11024800	11025000	U	U	U	U
chr22	11025800	11026000	U	U	U	U
chr22	11028800	11029000	U	U	U	U
chr22	11032200	11032400	U	U	U	U
chr22	11034600	11034800	U	U	U	U
chr22	11036800	11037000	U	U	U	U
chr22	11041200	11041400	U	U	U	U
chr22	11044200	11044400	U	U	U	U
chr22	11046000	11046200	U	U	U	U
chr22	11046200	11046400	U	U	U	U
chr22	11047800	11048000	U	U	U	U
chr22	11048000	11048200	U	U	U	U
chr22	11050400	11050600	U	U	U	U
chr22	11050600	11050800	U	U	U	U
chr22	11050800	11051000	U	U	U	U
chr22	11051800	11052000	U	U	U	U
chr22	11052400	11052600	U	U	U	U
chr22	11053600	11053800	U	U	U	U
chr22	11053800	11054000	U	U	U	U
chr22	11054000	11054200	U	U	U	U
chr22	11054600	11054800	U	U	U	U
chr22	11054800	11055000	U	U	U	U
chr22	11055000	11055200	U	U	U	U
chr22	11055200	11055400	U	U	U	U
chr22	11055800	11056000	B	U	U	U
chr22	11056000	11056200	B	U	U	U
chr22	11058400	11058600	U	U	U	U
chr22	11067600	11067800	U	U	U	U
chr22	11068200	11068400	U	U	U	U
chr22	11123600	11123800	U	U	U	U
chr22	11124400	11124600	U	U	U	U
chr22	11124600	11124800	U	U	U	U
chr22	11124800	11125000	U	U	U	U
chr22	11125000	11125200	U	U	U	U
chr22	11125200	11125400	U	U	U	U
chr22	11125400	11125600	U	U	U	U
chr22	11125600	11125800	U	U	U	U
chr22	11125800	11126000	U	U	U	U
chr22	11140600	11140800	U	U	U	U
chr22	11140800	11141000	U	U	U	U
chr22	11141000	11141200	U	U	U	U
chr22	11141600	11141800	U	U	U	U
chr22	11141800	11142000	U	U	U	U
chr22	11142600	11142800	U	U	U	U
chr22	11142800	11143000	U	U	U	U
chr22	11143000	11143200	U	U	U	U
chr22	11143200	11143400	U	U	U	U
chr22	11144000	11144200	U	U	U	U
chr22	11144400	11144600	U	U	U	U
chr22	11145400	11145600	U	U	U	U
chr22	11145600	11145800	U	U	U	U
chr22	11145800	11146000	U	U	U	U
chr22	11146000	11146200	U	U	U	U
chr22	11146200	11146400	U	U	U	U
chr22	11146400	11146600	U	U	U	U
chr22	11146600	11146800	U	U	U	U
chr22	11147200	11147400	U	U	U	U
chr22	11147400	11147600	U	U	U	U
chr22	11147600	11147800	U	U	U	U
chr22	11148200	11148400	U	U	U	U
chr22	11158400	11158600	U	U	U	U
chr22	11158600	11158800	U	U	U	U
chr22	11158800	11159000	U	U	U	U
chr22	11159200	11159400	U	U	U	U
chr22	11159400	11159600	U	U	U	U
chr22	11247400	11247600	U	U	U	U
chr22	11248400	11248600	U	U	U	U
chr22	11248600	11248800	U	U	U	U
chr22	11248800	11249000	U	U	U	U
chr22	11249400	11249600	U	U	U	U
chr22	11249600	11249800	U	U	U	U
chr22	11249800	11250000	U	U	U	U
chr22	11250000	11250200	U	U	U	U
chr22	11250600	11250800	U	U	U	U
chr22	11253000	11253200	U	U	U	U
chr22	11253200	11253400	U	U	U	U
chr22	11253400	11253600	U	U	U	U
chr22	11253600	11253800	U	U	U	U
chr22	11253800	11254000	U	U	U	U
chr22	11254000	11254200	U	U	U	U
chr22	11254200	11254400	U	U	U	U
chr22	11254400	11254600	U	U	U	U
chr22	11254600	11254800	U	U	U	U
chr22	11256000	11256200	U	U	U	U
chr22	11257800	11258000	U	U	U	U
chr22	11258000	11258200	U	U	U	U
chr22	11258200	11258400	U	U	U	U
chr22	11258400	11258600	U	U	U	U
chr22	11258600	11258800	U	U	U	U
chr22	11258800	11259000	U	U	U	U
chr22	11259000	11259200	U	U	U	U
chr22	11259200	11259400	U	U	U	U
chr22	11259400	11259600	U	U	U	U
chr22	11259600	11259800	U	U	U	U
chr22	11259800	11260000	U	U	U	U
chr22	11260200	11260400	U	U	U	U
chr22	11260800	11261000	U	U	U	U
chr22	11261000	11261200	U	U	U	U
chr22	11261200	11261400	U	U	U	U
chr22	11262000	11262200	U	U	U	U
chr22	11262200	11262400	U	U	U	U
chr22	11262600	11262800	U	U	U	U
chr22	11262800	11263000	U	U	U	U
chr22	11264600	11264800	U	U	U	U
chr22	11264800	11265000	U	U	U	U
chr22	11265000	11265200	U	U	U	U
chr22	11269400	11269600	U	U	U	U
chr22	11271800	11272000	U	U	U	U
chr22	11272000	11272200	U	U	U	U
chr22	11272200	11272400	U	U	U	U
chr22	11273000	11273200	U	U	U	U
chr22	11276800	11277000	U	U	U	U
chr22	11277000	11277200	U	U	U	U
chr22	11277200	11277400	U	U	U	U
chr22	11278200	11278400	U	U	U	U
chr22	11278400	11278600	U	U	U	U
chr22	11278600	11278800	U	U	U	U
chr22	11278800	11279000	U	U	U	U
chr22	11279000	11279200	U	U	U	U
chr22	11279400	11279600	U	U	U	U
chr22	11279600	11279800	U	U	U	U
chr22	11279800	11280000	U	U	U	U
chr22	11280000	11280200	U	U	U	U
chr22	11280200	11280400	U	U	U	U
chr22	11280400	11280600	U	U	U	U
chr22	11280600	11280800	U	U	U	U
chr22	11280800	11281000	U	U	U	U
chr22	11281200	11281400	U	U	U	U
chr22	11281400	11281600	U	U	U	U
chr22	11282000	11282200	U	U	U	U
chr22	11282200	11282400	U	U	U	U
chr22	11282400	11282600	U	U	U	U
