chr	start	end	ATAC	CTCF	REST	EP300
chr20	190000	190200	U	U	U	U
chr20	194200	194400	U	U	U	U
chr20	194400	194600	U	U	U	U
chr20	195000	195200	U	U	U	U
chr20	195200	195400	U	U	U	U
chr20	195400	195600	U	U	U	U
chr20	204600	204800	U	U	U	U
chr20	204800	205000	U	U	U	U
chr20	205000	205200	U	U	U	U
chr20	206200	206400	U	U	U	U
chr20	206400	206600	U	U	U	U
chr20	206600	206800	U	U	U	U
chr20	206800	207000	U	U	U	U
chr20	207000	207200	U	U	U	U
chr20	209000	209200	B	B	B	U
chr20	209200	209400	B	B	B	U
chr20	211000	211200	U	U	U	U
chr20	211200	211400	U	U	U	U
chr20	216200	216400	U	U	U	U
chr20	216400	216600	U	U	U	U
chr20	217200	217400	U	U	U	U
chr20	218800	219000	U	U	U	U
chr20	219000	219200	U	U	U	U
chr20	225200	225400	U	U	U	U
chr20	225400	225600	U	U	U	U
chr20	227200	227400	U	U	U	U
chr20	227400	227600	U	U	U	U
chr20	228000	228200	U	U	U	U
chr20	228600	228800	U	U	U	U
chr20	228800	229000	U	U	U	U
chr20	229000	229200	U	U	U	U
chr20	229200	229400	U	U	U	U
chr20	229400	229600	U	U	U	U
chr20	229800	230000	U	U	U	U
chr20	235800	236000	U	B	U	U
chr20	236000	236200	U	B	U	U
chr20	237400	237600	U	U	U	U
chr20	237600	237800	U	U	U	U
chr20	239000	239200	U	U	U	U
chr20	240200	240400	U	U	B	U
chr20	244400	244600	U	U	U	U
chr20	247600	247800	U	U	U	U
chr20	247800	248000	U	U	U	U
chr20	256200	256400	U	U	U	U
chr20	256400	256600	U	U	U	U
chr20	256600	256800	U	U	U	U
chr20	257600	257800	U	U	U	U
chr20	257800	258000	U	U	U	U
chr20	258000	258200	U	U	U	U
chr20	258600	258800	U	U	U	U
chr20	258800	259000	B	U	U	U
chr20	259000	259200	B	B	U	U
chr20	259200	259400	B	U	U	U
chr20	260400	260600	U	U	U	U
chr20	260600	260800	U	U	U	U
chr20	264200	264400	U	U	U	U
chr20	264400	264600	U	U	U	U
chr20	264600	264800	U	U	U	U
chr20	267000	267200	B	B	B	U
chr20	270000	270200	U	U	U	U
chr20	270600	270800	U	U	U	U
chr20	271200	271400	U	U	U	U
chr20	276000	276200	U	U	U	U
chr20	276200	276400	U	U	U	U
chr20	276400	276600	U	U	U	U
chr20	276600	276800	U	U	U	U
chr20	276800	277000	U	U	U	U
chr20	277000	277200	U	U	U	U
chr20	277200	277400	U	U	U	U
chr20	278200	278400	U	U	U	U
chr20	279200	279400	U	U	U	U
chr20	283000	283200	U	U	U	U
chr20	284000	284200	U	U	U	U
chr20	284200	284400	U	U	U	U
chr20	285200	285400	U	U	U	U
chr20	290200	290400	B	U	U	U
chr20	290600	290800	B	B	U	U
chr20	294400	294600	U	U	U	U
chr20	294600	294800	U	U	U	U
chr20	294800	295000	U	U	U	U
chr20	295000	295200	U	U	U	U
chr20	297200	297400	B	B	B	B
chr20	297400	297600	B	B	B	B
chr20	297800	298000	B	U	U	U
chr20	298000	298200	B	U	U	U
chr20	298200	298400	B	U	U	U
chr20	298400	298600	B	U	U	U
chr20	298600	298800	B	U	U	U
chr20	299800	300000	U	U	U	U
chr20	300000	300200	U	U	U	U
chr20	300200	300400	U	U	U	U
chr20	300800	301000	U	U	U	U
chr20	301000	301200	U	U	U	U
chr20	301200	301400	U	U	U	U
chr20	301400	301600	U	U	U	U
chr20	304600	304800	U	U	U	U
chr20	308600	308800	U	U	U	U
chr20	310800	311000	U	U	U	U
chr20	311000	311200	U	U	U	U
chr20	324600	324800	B	U	B	U
chr20	324800	325000	B	U	U	U
chr20	325000	325200	B	U	U	U
chr20	326000	326200	U	U	U	U
chr20	326200	326400	U	U	B	U
chr20	326800	327000	B	U	U	U
chr20	327000	327200	B	U	U	U
chr20	327200	327400	B	U	U	U
chr20	327400	327600	B	U	U	U
chr20	327600	327800	U	U	U	U
chr20	327800	328000	U	U	U	U
chr20	328000	328200	U	U	U	U
chr20	328600	328800	U	U	U	U
chr20	329400	329600	U	U	U	U
chr20	329600	329800	U	U	U	U
chr20	330400	330600	B	U	U	U
chr20	346400	346600	U	U	U	U
chr20	346600	346800	B	U	U	U
chr20	346800	347000	B	U	U	U
chr20	347000	347200	B	U	U	U
chr20	347200	347400	B	U	U	U
chr20	347400	347600	B	U	B	U
chr20	347600	347800	B	U	B	U
chr20	347800	348000	B	U	B	U
chr20	348000	348200	B	U	U	U
chr20	348200	348400	B	U	U	U
chr20	348600	348800	B	U	U	U
chr20	348800	349000	U	U	U	U
chr20	349600	349800	U	U	U	U
chr20	352200	352400	U	U	U	U
chr20	353000	353200	U	U	U	U
chr20	353200	353400	U	U	U	U
chr20	353400	353600	U	U	U	U
chr20	353600	353800	U	U	U	U
chr20	354400	354600	B	B	B	B
chr20	354600	354800	B	B	B	B
chr20	360200	360400	U	U	U	U
chr20	361600	361800	U	U	U	U
chr20	362400	362600	B	B	U	B
chr20	362600	362800	B	B	B	B
chr20	363600	363800	U	U	U	U
chr20	365200	365400	B	U	B	U
chr20	365400	365600	B	U	U	U
chr20	371000	371200	B	U	U	U
chr20	371200	371400	B	U	U	U
chr20	371400	371600	B	U	U	U
chr20	371600	371800	B	U	U	U
chr20	371800	372000	B	B	B	B
chr20	372200	372400	B	U	U	U
chr20	381000	381200	B	U	B	B
chr20	381400	381600	B	U	U	U
chr20	381600	381800	B	U	U	U
chr20	381800	382000	B	U	U	U
chr20	382200	382400	B	U	U	U
chr20	388000	388200	U	U	U	U
chr20	388200	388400	U	U	U	U
chr20	389400	389600	U	U	U	U
chr20	389600	389800	U	U	U	U
chr20	390400	390600	B	U	U	U
chr20	391400	391600	B	U	U	U
chr20	396200	396400	U	U	U	U
chr20	396400	396600	B	U	U	U
chr20	396600	396800	B	U	U	U
chr20	397000	397200	B	U	U	U
chr20	397200	397400	B	U	U	U
chr20	397400	397600	B	U	U	U
chr20	402200	402400	B	U	U	B
chr20	408200	408400	B	U	U	U
chr20	408400	408600	B	U	U	U
chr20	408600	408800	B	U	U	U
chr20	408800	409000	B	U	U	U
chr20	409800	410000	U	U	U	U
chr20	417800	418000	U	U	U	U
chr20	419200	419400	U	U	U	U
chr20	419400	419600	U	U	U	U
chr20	419600	419800	U	U	U	U
chr20	420200	420400	U	U	U	U
chr20	420400	420600	U	U	U	U
chr20	422000	422200	U	U	U	U
chr20	424400	424600	U	U	U	U
chr20	424600	424800	U	U	U	U
chr20	424800	425000	U	U	U	U
chr20	427200	427400	U	U	U	U
chr20	427400	427600	U	U	U	U
chr20	427800	428000	U	U	U	U
chr20	428000	428200	U	U	U	U
chr20	428400	428600	U	U	U	U
chr20	428600	428800	U	U	U	U
chr20	430200	430400	U	U	U	U
chr20	430400	430600	B	U	U	U
chr20	430600	430800	B	U	U	U
chr20	430800	431000	B	U	U	U
chr20	431000	431200	U	U	U	U
chr20	431200	431400	U	U	U	U
chr20	431400	431600	B	B	B	U
chr20	431600	431800	B	B	B	U
chr20	431800	432000	B	U	U	U
chr20	432400	432600	U	U	U	U
chr20	432600	432800	U	U	U	U
chr20	432800	433000	U	U	U	U
chr20	433000	433200	U	U	U	U
chr20	433400	433600	U	U	U	U
chr20	434600	434800	U	U	U	U
chr20	434800	435000	U	U	U	U
chr20	436200	436400	U	U	U	U
chr20	436400	436600	U	U	U	U
chr20	436600	436800	U	U	U	U
chr20	437200	437400	U	U	U	U
chr20	437400	437600	U	U	U	U
chr20	437600	437800	U	U	U	U
chr20	437800	438000	U	U	U	U
chr20	438000	438200	U	U	U	U
chr20	438200	438400	U	U	U	U
chr20	438400	438600	U	U	U	U
chr20	438600	438800	U	U	U	U
chr20	438800	439000	U	U	U	U
chr20	439000	439200	U	U	U	U
chr20	439200	439400	U	U	U	U
chr20	439400	439600	U	U	U	U
chr20	439600	439800	U	U	U	U
chr20	440200	440400	U	U	U	U
chr20	440400	440600	U	U	U	U
chr20	440600	440800	U	U	U	U
chr20	441200	441400	U	U	U	U
chr20	441400	441600	U	U	U	U
chr20	441600	441800	U	U	U	U
chr20	441800	442000	U	U	U	U
chr20	442000	442200	U	U	U	U
chr20	443400	443600	U	U	U	U
chr20	443600	443800	U	U	U	U
chr20	444200	444400	U	U	U	U
chr20	444600	444800	B	U	U	U
chr20	444800	445000	B	U	U	U
chr20	445000	445200	B	U	U	U
chr20	445200	445400	B	U	U	U
chr20	445400	445600	B	U	U	U
chr20	445600	445800	B	U	U	U
chr20	445800	446000	B	U	U	U
chr20	447800	448000	U	U	U	U
chr20	448000	448200	U	U	U	U
chr20	448200	448400	U	U	U	U
chr20	449800	450000	U	U	U	U
chr20	450800	451000	U	U	U	U
chr20	451000	451200	U	U	U	U
chr20	454400	454600	U	U	U	U
chr20	457800	458000	U	U	U	U
chr20	458000	458200	U	U	U	U
chr20	458800	459000	U	U	U	U
chr20	459000	459200	U	U	U	U
chr20	459200	459400	U	U	U	U
chr20	459400	459600	U	U	U	U
chr20	459800	460000	U	U	U	U
chr20	460000	460200	U	U	U	U
chr20	460800	461000	U	U	U	U
chr20	462000	462200	B	U	U	U
chr20	462200	462400	B	U	U	U
chr20	473400	473600	U	U	U	U
chr20	473600	473800	U	U	U	U
chr20	473800	474000	U	U	U	U
chr20	475800	476000	U	U	U	U
chr20	476000	476200	U	U	U	U
chr20	478200	478400	B	U	U	U
chr20	478400	478600	B	U	U	U
chr20	480000	480200	U	U	U	U
chr20	480400	480600	U	U	U	U
chr20	480600	480800	U	U	U	U
chr20	480800	481000	U	U	U	U
chr20	481000	481200	U	U	U	U
chr20	481200	481400	U	U	U	U
chr20	481400	481600	U	U	U	U
chr20	481600	481800	U	U	U	U
chr20	481800	482000	U	U	U	U
chr20	482000	482200	U	U	U	U
chr20	482200	482400	U	U	U	U
chr20	482600	482800	U	U	U	U
chr20	482800	483000	U	U	U	U
chr20	483000	483200	U	U	U	U
chr20	483200	483400	U	U	U	U
chr20	483800	484000	U	U	U	U
chr20	485800	486000	U	U	U	U
chr20	486000	486200	U	U	U	U
chr20	486200	486400	U	U	U	U
chr20	486400	486600	U	U	U	U
chr20	486600	486800	U	U	U	U
chr20	486800	487000	U	U	U	U
chr20	487000	487200	U	U	U	U
chr20	487400	487600	U	U	U	U
chr20	487600	487800	U	U	U	U
chr20	487800	488000	U	U	U	U
chr20	488400	488600	U	U	U	U
chr20	488600	488800	U	U	U	U
chr20	489400	489600	U	U	U	U
chr20	489600	489800	U	U	U	U
chr20	489800	490000	U	U	U	U
chr20	491000	491200	U	U	U	U
chr20	492000	492200	U	U	U	U
chr20	492200	492400	U	U	U	U
chr20	495800	496000	U	U	U	U
chr20	496000	496200	U	U	U	U
chr20	496600	496800	U	U	U	U
chr20	496800	497000	U	U	U	U
chr20	497600	497800	U	U	U	U
chr20	497800	498000	U	U	U	U
chr20	498000	498200	U	U	U	U
chr20	498600	498800	U	U	U	U
chr20	498800	499000	U	U	U	U
chr20	499000	499200	U	U	U	U
chr20	499200	499400	U	U	U	U
chr20	499400	499600	U	U	U	U
chr20	499600	499800	U	U	U	U
chr20	500200	500400	U	U	U	U
chr20	502000	502200	U	U	U	U
chr20	502200	502400	U	U	U	U
chr20	502400	502600	U	U	U	U
chr20	502600	502800	U	U	U	U
chr20	502800	503000	U	U	U	U
chr20	505000	505200	U	U	U	U
chr20	506200	506400	U	U	U	U
chr20	506400	506600	U	U	U	U
chr20	506600	506800	U	U	U	U
chr20	506800	507000	U	U	U	U
chr20	507400	507600	U	U	U	U
chr20	507600	507800	U	U	U	U
chr20	508200	508400	U	U	U	U
chr20	508400	508600	U	U	U	U
chr20	508600	508800	U	U	U	U
chr20	508800	509000	U	U	U	U
chr20	509000	509200	U	U	U	U
chr20	509200	509400	U	U	U	U
chr20	512600	512800	U	U	U	U
chr20	513000	513200	U	U	U	U
chr20	513200	513400	U	U	U	U
chr20	513400	513600	U	U	U	U
chr20	513600	513800	U	U	U	U
chr20	513800	514000	U	U	U	U
chr20	515600	515800	U	U	U	U
chr20	515800	516000	U	U	U	U
chr20	516000	516200	U	U	U	U
chr20	516200	516400	U	U	U	U
chr20	516400	516600	U	U	U	U
chr20	516600	516800	U	U	U	U
chr20	516800	517000	U	U	U	U
chr20	517000	517200	U	U	U	U
chr20	517600	517800	U	U	U	U
chr20	518200	518400	U	U	U	U
chr20	527400	527600	U	U	U	U
chr20	528000	528200	U	U	U	U
chr20	528200	528400	U	U	U	U
chr20	531600	531800	U	U	U	U
chr20	531800	532000	U	U	U	U
chr20	532800	533000	U	U	U	U
chr20	533000	533200	U	U	U	U
chr20	533200	533400	U	U	U	U
chr20	533800	534000	U	U	U	U
chr20	534400	534600	U	U	U	U
chr20	535800	536000	B	U	U	U
chr20	536000	536200	B	U	U	U
chr20	536200	536400	B	U	U	U
chr20	536600	536800	U	U	U	U
chr20	536800	537000	U	U	U	U
chr20	537000	537200	U	U	U	U
chr20	537200	537400	U	U	U	U
chr20	537400	537600	U	U	U	U
chr20	537600	537800	U	U	U	U
chr20	538400	538600	U	U	U	U
chr20	538600	538800	U	U	U	U
chr20	538800	539000	U	U	U	U
chr20	541400	541600	U	U	U	U
chr20	541600	541800	U	U	U	U
chr20	541800	542000	U	U	U	U
chr20	542800	543000	B	U	U	U
chr20	543000	543200	B	U	U	U
chr20	543200	543400	B	U	U	U
chr20	543400	543600	B	U	U	U
chr20	543600	543800	B	U	U	U
chr20	543800	544000	B	U	U	U
chr20	544000	544200	B	U	U	U
chr20	544200	544400	B	U	U	U
chr20	544400	544600	U	U	U	U
chr20	544600	544800	U	U	U	U
chr20	545000	545200	U	U	U	U
chr20	546000	546200	U	U	U	U
chr20	550000	550200	U	B	U	U
chr20	550200	550400	U	U	U	U
chr20	560800	561000	U	B	B	U
chr20	562600	562800	U	U	U	U
chr20	563000	563200	U	U	U	U
chr20	563600	563800	U	U	U	U
chr20	563800	564000	U	U	U	U
chr20	567000	567200	U	U	U	U
chr20	567600	567800	U	U	U	U
chr20	567800	568000	U	U	U	U
chr20	568200	568400	U	U	U	U
chr20	568400	568600	U	U	U	U
chr20	568800	569000	U	U	U	U
chr20	569200	569400	U	U	U	U
chr20	572000	572200	U	U	U	U
chr20	572600	572800	U	U	U	U
chr20	572800	573000	U	U	U	U
chr20	573200	573400	U	U	U	U
chr20	574400	574600	U	U	U	U
chr20	574600	574800	U	U	U	U
chr20	575000	575200	U	U	U	U
chr20	575200	575400	U	U	U	U
chr20	575800	576000	U	U	U	U
chr20	576000	576200	U	U	U	U
chr20	578000	578200	U	U	U	U
chr20	581000	581200	U	U	U	U
chr20	581200	581400	U	U	U	U
chr20	581400	581600	U	U	B	U
chr20	583600	583800	U	U	U	U
chr20	585000	585200	U	U	U	U
chr20	595800	596000	U	U	U	U
chr20	596000	596200	U	U	U	U
chr20	598600	598800	U	U	U	U
chr20	600600	600800	U	U	U	U
chr20	602200	602400	U	U	U	U
chr20	602600	602800	U	U	U	U
chr20	603200	603400	U	U	U	U
chr20	603400	603600	U	U	U	U
chr20	604400	604600	U	U	U	U
chr20	605200	605400	U	U	U	U
chr20	605400	605600	U	U	U	U
chr20	606000	606200	U	U	U	U
chr20	606200	606400	U	U	U	U
chr20	607200	607400	U	U	U	U
chr20	607400	607600	U	U	U	U
chr20	608200	608400	U	U	U	U
chr20	608400	608600	U	U	U	U
chr20	608600	608800	U	U	U	U
chr20	608800	609000	U	U	U	U
chr20	609000	609200	U	U	U	U
chr20	609800	610000	U	U	U	U
chr20	611200	611400	U	U	U	U
chr20	611400	611600	U	U	U	U
chr20	611600	611800	U	U	U	U
chr20	617600	617800	U	U	U	U
chr20	620400	620600	U	U	U	U
chr20	620600	620800	U	U	U	U
chr20	623000	623200	U	U	U	U
chr20	624600	624800	U	U	U	U
chr20	626600	626800	U	U	U	U
chr20	633400	633600	U	U	U	U
chr20	634000	634200	U	U	U	U
chr20	634200	634400	U	U	U	U
chr20	634400	634600	U	U	U	U
chr20	634600	634800	U	U	U	U
chr20	634800	635000	U	U	U	U
chr20	635400	635600	U	U	U	U
chr20	643000	643200	U	U	U	U
chr20	645600	645800	B	B	B	U
chr20	648600	648800	U	U	U	U
chr20	648800	649000	U	U	U	U
chr20	653200	653400	B	B	B	U
chr20	654000	654200	U	U	U	U
chr20	660800	661000	U	U	U	U
chr20	661200	661400	U	U	U	U
chr20	661400	661600	U	U	U	U
chr20	661600	661800	U	U	U	U
chr20	661800	662000	U	U	U	U
chr20	662000	662200	U	U	U	U
chr20	662200	662400	U	U	U	U
chr20	662400	662600	U	U	U	U
chr20	663200	663400	U	U	U	U
chr20	663400	663600	U	U	U	U
chr20	663600	663800	U	U	U	U
chr20	663800	664000	U	U	U	U
chr20	664400	664600	U	U	U	U
chr20	665400	665600	U	U	U	U
chr20	665600	665800	U	U	U	U
chr20	665800	666000	U	U	U	U
chr20	666200	666400	U	U	U	U
chr20	667400	667600	U	B	B	B
chr20	667600	667800	U	B	B	B
chr20	669600	669800	U	U	U	U
chr20	669800	670000	U	U	U	U
chr20	670000	670200	U	U	U	U
chr20	670200	670400	U	U	U	U
chr20	671600	671800	B	B	B	B
chr20	672000	672200	B	U	U	U
chr20	673000	673200	U	B	U	U
chr20	673600	673800	U	U	U	U
chr20	673800	674000	U	U	U	U
chr20	674000	674200	U	U	U	U
chr20	674800	675000	U	U	U	U
chr20	675000	675200	U	U	U	U
chr20	675200	675400	U	U	B	U
chr20	675400	675600	B	U	B	U
chr20	676200	676400	U	U	U	U
chr20	676400	676600	U	U	U	U
chr20	677000	677200	U	U	U	U
chr20	679200	679400	U	U	U	U
chr20	679400	679600	U	U	U	U
chr20	679600	679800	U	U	U	U
chr20	683800	684000	U	U	U	U
chr20	684800	685000	U	U	U	B
chr20	688800	689000	B	B	U	U
chr20	689200	689400	B	U	U	U
chr20	694600	694800	U	U	U	U
chr20	697000	697200	U	U	U	U
chr20	699800	700000	U	U	U	U
chr20	700000	700200	U	U	U	U
chr20	701600	701800	U	U	U	U
chr20	701800	702000	U	U	U	U
chr20	703400	703600	B	U	U	U
chr20	703600	703800	U	U	U	U
chr20	704600	704800	U	U	U	U
chr20	704800	705000	U	U	U	U
chr20	706400	706600	U	U	U	U
chr20	706600	706800	U	U	U	U
chr20	707800	708000	U	U	U	U
chr20	710800	711000	U	U	U	U
chr20	711600	711800	U	U	U	U
chr20	712000	712200	U	U	U	U
chr20	712200	712400	U	U	U	U
chr20	717400	717600	U	U	U	U
chr20	719200	719400	U	U	U	U
chr20	719800	720000	U	U	U	U
chr20	720000	720200	U	U	U	U
chr20	721600	721800	U	U	U	U
chr20	722800	723000	U	U	U	U
chr20	723000	723200	U	U	U	U
chr20	723800	724000	U	U	U	U
chr20	724000	724200	U	U	U	U
chr20	727000	727200	U	U	U	U
chr20	727200	727400	U	U	U	U
chr20	728000	728200	B	U	U	U
chr20	728200	728400	B	U	B	U
chr20	728600	728800	B	B	B	U
chr20	728800	729000	B	U	U	U
chr20	732200	732400	U	U	U	U
chr20	732400	732600	U	U	U	U
chr20	734000	734200	U	U	U	U
chr20	734200	734400	U	U	U	U
chr20	734400	734600	U	U	U	U
chr20	739000	739200	B	B	B	U
chr20	739200	739400	B	B	B	U
chr20	739600	739800	U	U	U	U
chr20	742600	742800	U	U	U	U
chr20	742800	743000	U	U	U	U
chr20	754200	754400	U	U	U	U
chr20	755000	755200	U	U	U	U
chr20	760200	760400	U	U	U	U
chr20	760400	760600	U	U	U	U
chr20	760800	761000	B	U	U	U
chr20	761000	761200	B	B	B	U
chr20	761200	761400	B	B	U	U
chr20	761400	761600	B	U	U	U
chr20	761600	761800	B	U	U	U
chr20	761800	762000	U	U	U	U
chr20	762200	762400	U	U	U	U
chr20	762400	762600	U	U	U	U
chr20	762600	762800	U	U	U	U
chr20	762800	763000	U	U	U	U
chr20	763600	763800	U	U	U	U
chr20	763800	764000	U	U	U	U
chr20	765200	765400	U	U	U	U
chr20	765400	765600	U	U	U	U
chr20	765600	765800	U	U	U	U
chr20	768400	768600	B	U	U	U
chr20	768600	768800	B	U	U	U
chr20	771600	771800	U	U	U	U
chr20	771800	772000	U	U	U	U
chr20	772000	772200	U	U	U	U
chr20	772200	772400	U	U	U	U
chr20	773600	773800	U	U	U	U
chr20	774200	774400	U	U	U	U
chr20	774400	774600	U	U	U	U
chr20	775000	775200	U	U	U	U
chr20	775800	776000	B	U	U	U
chr20	776000	776200	B	U	U	U
chr20	816000	816200	U	B	B	U
chr20	816200	816400	U	B	B	U
chr20	818000	818200	U	U	U	U
chr20	818200	818400	U	U	U	U
chr20	820000	820200	U	U	U	U
chr20	820200	820400	U	U	U	U
chr20	823000	823200	B	U	U	U
chr20	823200	823400	B	U	U	U
chr20	823400	823600	U	U	U	U
chr20	829200	829400	B	U	B	B
chr20	829400	829600	B	U	U	U
chr20	831600	831800	U	U	U	U
chr20	833600	833800	B	U	U	U
chr20	833800	834000	B	U	U	U
chr20	834200	834400	B	U	U	U
chr20	834400	834600	B	U	U	U
chr20	834800	835000	U	U	U	U
chr20	835600	835800	U	U	U	U
chr20	835800	836000	U	U	U	U
chr20	839400	839600	U	U	U	U
chr20	839800	840000	U	U	U	U
chr20	840000	840200	U	U	U	U
chr20	840200	840400	U	U	U	U
chr20	840400	840600	U	U	U	U
chr20	841000	841200	U	U	U	U
chr20	841200	841400	U	U	U	U
chr20	841400	841600	U	U	U	U
chr20	841600	841800	U	U	U	U
chr20	841800	842000	U	U	U	U
chr20	842400	842600	U	U	U	U
chr20	843600	843800	U	U	U	U
chr20	843800	844000	U	U	U	U
chr20	844000	844200	U	U	U	U
chr20	844400	844600	B	U	U	U
chr20	844600	844800	B	U	U	U
chr20	844800	845000	B	U	U	U
chr20	845000	845200	B	U	U	U
chr20	845400	845600	U	U	U	U
chr20	845600	845800	U	U	U	U
chr20	845800	846000	U	U	U	U
chr20	846200	846400	U	U	U	U
chr20	846400	846600	U	U	U	U
chr20	847000	847200	U	U	U	U
chr20	847400	847600	U	U	U	U
chr20	848200	848400	U	U	U	U
chr20	851200	851400	U	U	U	U
chr20	854400	854600	U	U	U	U
chr20	855600	855800	U	U	U	U
chr20	856400	856600	U	U	U	U
chr20	856600	856800	U	U	U	U
chr20	859800	860000	U	U	U	U
chr20	865200	865400	U	U	U	U
chr20	866200	866400	U	U	U	U
chr20	866400	866600	U	U	U	U
chr20	866600	866800	U	U	U	U
chr20	868200	868400	U	U	U	U
chr20	868400	868600	U	U	U	U
chr20	868600	868800	U	U	U	U
chr20	869400	869600	U	U	U	U
chr20	870600	870800	U	U	U	U
chr20	871400	871600	U	U	U	U
chr20	871600	871800	U	U	U	U
chr20	871800	872000	U	U	U	U
chr20	872200	872400	U	U	U	U
chr20	872400	872600	U	U	U	U
chr20	872600	872800	U	U	U	U
chr20	872800	873000	U	U	U	U
chr20	873000	873200	U	U	U	U
chr20	873400	873600	U	B	U	U
chr20	873600	873800	U	U	U	U
chr20	873800	874000	U	U	U	U
chr20	874000	874200	U	U	U	U
chr20	874200	874400	U	U	U	U
chr20	874400	874600	U	U	U	U
chr20	876200	876400	U	U	U	U
chr20	878000	878200	U	U	U	U
chr20	878200	878400	U	U	U	U
chr20	878800	879000	U	U	B	U
chr20	879000	879200	U	U	B	U
chr20	879600	879800	U	U	U	U
chr20	881000	881200	U	U	U	U
chr20	882200	882400	U	U	U	U
chr20	882400	882600	U	U	U	U
chr20	883400	883600	U	U	U	U
chr20	883600	883800	U	U	U	U
chr20	885000	885200	B	B	B	U
chr20	885200	885400	B	U	B	U
chr20	885400	885600	U	U	U	U
chr20	885600	885800	U	U	U	U
chr20	885800	886000	U	U	U	U
chr20	887200	887400	U	U	U	U
chr20	887400	887600	U	U	U	U
chr20	888400	888600	U	U	U	U
chr20	890200	890400	U	U	U	U
chr20	891400	891600	U	U	U	U
chr20	891600	891800	U	U	U	U
chr20	895000	895200	U	U	U	U
chr20	902000	902200	U	U	U	U
chr20	905400	905600	U	U	U	U
chr20	906600	906800	U	U	U	U
chr20	907800	908000	U	U	U	U
chr20	908000	908200	U	U	U	U
chr20	909800	910000	U	U	U	U
chr20	910600	910800	U	U	U	U
chr20	910800	911000	U	U	U	U
chr20	911000	911200	U	U	U	U
chr20	911200	911400	U	U	U	U
chr20	912000	912200	U	B	U	U
chr20	912200	912400	U	U	U	U
chr20	912400	912600	U	U	U	U
chr20	912600	912800	U	U	U	U
chr20	913200	913400	U	U	U	U
chr20	913400	913600	U	U	U	U
chr20	913600	913800	U	U	U	U
chr20	913800	914000	U	U	U	U
chr20	915800	916000	U	U	U	U
chr20	916000	916200	U	U	U	U
chr20	916200	916400	U	U	U	U
chr20	916800	917000	U	U	U	U
chr20	917800	918000	U	U	U	U
chr20	921000	921200	U	U	U	U
