chr	start	end	ATAC	CTCF	REST	EP300
chr16	66000	66200	B	U	B	U
chr16	66600	66800	U	U	U	U
chr16	66800	67000	U	U	U	U
chr16	67000	67200	U	U	U	U
chr16	67200	67400	U	U	U	U
chr16	67400	67600	U	U	U	U
chr16	67600	67800	U	U	U	U
chr16	68200	68400	U	U	U	U
chr16	68400	68600	U	U	U	U
chr16	68600	68800	U	U	U	U
chr16	69200	69400	U	U	U	U
chr16	69800	70000	U	U	U	U
chr16	70000	70200	U	U	U	U
chr16	70200	70400	U	U	U	U
chr16	70400	70600	U	U	U	U
chr16	70800	71000	U	U	U	U
chr16	71000	71200	U	U	U	U
chr16	71200	71400	U	U	U	U
chr16	71400	71600	U	U	U	U
chr16	71600	71800	B	U	U	U
chr16	71800	72000	B	U	U	U
chr16	72000	72200	B	U	U	U
chr16	72800	73000	B	U	B	U
chr16	73400	73600	U	U	U	U
chr16	73600	73800	U	U	U	U
chr16	73800	74000	U	U	U	U
chr16	74000	74200	U	U	U	U
chr16	74200	74400	U	U	U	U
chr16	75400	75600	U	U	U	U
chr16	75600	75800	U	U	U	U
chr16	75800	76000	U	U	U	U
chr16	76000	76200	U	B	U	U
chr16	76200	76400	U	B	U	U
chr16	76400	76600	U	U	U	U
chr16	76600	76800	B	U	U	U
chr16	76800	77000	B	U	U	U
chr16	77000	77200	B	U	U	U
chr16	77200	77400	B	U	U	U
chr16	77400	77600	B	U	U	U
chr16	77600	77800	B	U	U	U
chr16	77800	78000	B	U	B	U
chr16	78000	78200	B	U	B	U
chr16	78600	78800	B	U	U	U
chr16	78800	79000	U	U	U	U
chr16	79000	79200	U	U	U	U
chr16	79600	79800	U	U	U	U
chr16	79800	80000	U	U	U	U
chr16	80000	80200	U	U	U	U
chr16	80200	80400	U	U	U	U
chr16	81000	81200	U	U	U	U
chr16	81200	81400	U	U	U	U
chr16	82400	82600	U	U	U	U
chr16	82600	82800	U	U	U	U
chr16	82800	83000	U	U	U	U
chr16	83000	83200	U	U	U	U
chr16	83200	83400	U	U	U	U
chr16	83800	84000	U	U	U	U
chr16	84000	84200	U	U	U	U
chr16	84400	84600	U	U	U	U
chr16	84600	84800	U	U	U	U
chr16	84800	85000	U	U	U	U
chr16	85000	85200	U	U	U	U
chr16	85200	85400	U	U	U	U
chr16	85400	85600	U	U	U	U
chr16	85600	85800	U	U	U	U
chr16	85800	86000	U	U	U	U
chr16	86000	86200	U	U	U	U
chr16	86200	86400	U	U	U	U
chr16	86400	86600	U	U	U	U
chr16	86600	86800	U	U	U	U
chr16	86800	87000	U	U	U	U
chr16	87000	87200	U	U	U	U
chr16	88000	88200	U	U	U	U
chr16	88600	88800	U	U	U	U
chr16	88800	89000	U	U	U	U
chr16	89000	89200	U	U	U	U
chr16	89200	89400	U	U	U	U
chr16	89400	89600	U	U	U	U
chr16	89600	89800	U	U	U	U
chr16	89800	90000	U	U	U	U
chr16	90000	90200	U	U	U	U
chr16	90200	90400	U	U	U	U
chr16	90400	90600	U	U	U	U
chr16	91400	91600	U	U	U	U
chr16	91600	91800	U	U	U	U
chr16	91800	92000	U	U	U	U
chr16	92000	92200	U	U	U	U
chr16	92200	92400	U	U	U	U
chr16	92400	92600	U	U	U	U
chr16	92600	92800	U	U	U	U
chr16	92800	93000	U	U	U	U
chr16	93000	93200	U	U	U	U
chr16	93200	93400	U	U	U	U
chr16	94000	94200	U	U	U	U
chr16	94200	94400	U	U	U	U
chr16	94800	95000	U	U	U	U
chr16	96000	96200	U	U	U	U
chr16	96200	96400	U	U	U	U
chr16	97000	97200	B	B	B	B
chr16	97600	97800	U	U	U	U
chr16	97800	98000	U	U	U	U
chr16	98000	98200	U	U	U	U
chr16	99000	99200	U	U	U	U
chr16	100200	100400	U	U	U	U
chr16	100400	100600	U	U	U	U
chr16	101000	101200	U	U	U	U
chr16	101200	101400	U	U	U	U
chr16	102200	102400	U	U	U	U
chr16	102400	102600	U	U	U	U
chr16	102600	102800	U	U	U	U
chr16	102800	103000	U	U	U	U
chr16	104400	104600	U	U	U	U
chr16	104600	104800	B	U	U	U
chr16	104800	105000	B	U	U	B
chr16	105000	105200	B	U	U	B
chr16	105200	105400	B	U	U	B
chr16	105400	105600	B	U	U	U
chr16	105600	105800	B	U	U	U
chr16	105800	106000	B	U	U	U
chr16	106800	107000	B	U	U	U
chr16	107000	107200	B	B	B	B
chr16	108000	108200	U	U	U	U
chr16	110400	110600	U	U	U	U
chr16	112600	112800	B	U	U	U
chr16	112800	113000	B	U	U	U
chr16	113000	113200	B	U	U	U
chr16	113200	113400	B	U	U	U
chr16	113400	113600	B	U	B	B
chr16	113600	113800	B	U	B	B
chr16	113800	114000	B	U	B	B
chr16	114000	114200	B	U	U	U
chr16	114200	114400	B	U	U	U
chr16	117200	117400	U	U	U	U
chr16	117400	117600	U	U	U	U
chr16	117600	117800	U	U	B	U
chr16	117800	118000	U	B	B	U
chr16	118000	118200	U	B	B	U
chr16	118200	118400	U	U	U	U
chr16	119200	119400	B	U	U	U
chr16	119400	119600	B	U	U	U
chr16	119800	120000	B	U	U	B
chr16	120000	120200	B	U	U	B
chr16	120200	120400	B	U	U	B
chr16	120400	120600	B	U	U	U
chr16	120600	120800	U	U	U	U
chr16	120800	121000	U	U	U	U
chr16	121000	121200	U	U	U	U
chr16	122400	122600	U	U	U	U
chr16	123000	123200	U	U	U	U
chr16	123200	123400	U	U	U	U
chr16	123400	123600	U	U	U	U
chr16	125200	125400	U	U	U	U
chr16	125800	126000	U	U	U	U
chr16	126600	126800	U	U	U	U
chr16	128800	129000	U	U	U	U
chr16	129000	129200	U	U	U	U
chr16	129200	129400	U	U	U	U
chr16	129800	130000	U	U	U	U
chr16	130000	130200	U	U	U	U
chr16	130200	130400	U	U	U	U
chr16	130400	130600	U	U	U	U
chr16	142200	142400	U	U	U	U
chr16	142400	142600	U	U	U	U
chr16	142600	142800	U	U	U	U
chr16	143000	143200	B	B	B	B
chr16	148600	148800	U	U	U	U
chr16	148800	149000	U	U	U	U
chr16	149000	149200	U	U	U	U
chr16	149200	149400	U	U	U	U
chr16	152400	152600	B	U	U	U
chr16	152600	152800	B	U	U	U
chr16	152800	153000	B	U	U	U
chr16	153400	153600	B	U	U	U
chr16	153600	153800	B	U	U	U
chr16	153800	154000	B	U	U	U
chr16	154400	154600	B	U	U	U
chr16	154600	154800	B	U	U	U
chr16	161000	161200	U	U	U	U
chr16	161200	161400	U	U	U	U
chr16	162800	163000	U	U	U	U
chr16	163000	163200	U	U	U	U
chr16	164000	164200	B	U	U	U
chr16	164200	164400	B	U	U	U
chr16	164400	164600	B	U	U	U
chr16	165200	165400	B	U	U	U
chr16	165400	165600	U	U	U	U
chr16	165600	165800	U	U	U	U
chr16	165800	166000	U	U	U	U
chr16	166000	166200	U	U	U	U
chr16	166200	166400	U	U	U	U
chr16	166400	166600	U	U	U	U
chr16	166600	166800	U	U	U	U
chr16	166800	167000	U	U	U	U
chr16	167600	167800	U	U	U	U
chr16	168400	168600	U	U	U	U
chr16	168600	168800	U	U	U	U
chr16	168800	169000	U	U	U	U
chr16	169000	169200	U	U	U	U
chr16	169200	169400	U	U	U	U
chr16	169400	169600	U	U	U	U
chr16	169600	169800	U	U	U	U
chr16	169800	170000	U	U	U	U
chr16	170000	170200	B	U	B	U
chr16	170200	170400	B	U	B	U
chr16	171000	171200	U	U	U	U
chr16	172200	172400	U	U	U	U
chr16	172400	172600	B	U	U	U
chr16	172800	173000	B	U	U	U
chr16	173000	173200	B	U	U	U
chr16	173200	173400	U	U	U	U
chr16	173400	173600	U	U	U	U
chr16	173600	173800	U	U	U	U
chr16	173800	174000	U	U	U	U
chr16	174000	174200	U	U	U	U
chr16	174200	174400	U	U	B	U
chr16	174400	174600	U	U	B	U
chr16	175200	175400	U	U	U	U
chr16	175600	175800	U	U	B	U
chr16	176000	176200	B	U	U	U
chr16	176200	176400	B	U	U	U
chr16	176600	176800	B	U	U	U
chr16	176800	177000	B	U	U	U
chr16	177000	177200	U	U	U	U
chr16	177200	177400	U	U	U	U
chr16	177400	177600	U	U	U	U
chr16	177600	177800	U	U	U	U
chr16	177800	178000	U	U	U	U
chr16	178200	178400	U	U	U	B
chr16	180400	180600	B	B	B	U
chr16	180600	180800	B	U	U	U
chr16	180800	181000	B	U	U	U
chr16	181000	181200	B	U	U	U
chr16	181200	181400	B	U	U	U
chr16	181400	181600	B	B	B	U
chr16	181600	181800	B	B	B	U
chr16	183000	183200	U	U	U	U
chr16	183200	183400	U	U	U	U
chr16	185200	185400	U	U	U	U
chr16	185600	185800	U	U	U	U
chr16	185800	186000	U	U	U	U
chr16	187400	187600	U	U	U	U
chr16	188600	188800	U	U	U	U
chr16	188800	189000	U	U	U	U
chr16	189000	189200	U	U	U	U
chr16	189200	189400	U	U	U	U
chr16	189800	190000	U	U	U	U
chr16	190000	190200	U	U	U	U
chr16	190200	190400	U	U	U	U
chr16	191000	191200	U	U	U	U
chr16	191200	191400	U	U	U	U
chr16	192000	192200	U	U	U	U
chr16	192200	192400	U	U	U	U
chr16	194400	194600	U	U	U	U
chr16	194600	194800	U	U	U	U
chr16	194800	195000	U	U	U	U
chr16	198400	198600	U	U	U	U
chr16	199000	199200	U	U	U	U
chr16	199200	199400	U	U	U	U
chr16	206000	206200	U	U	U	U
chr16	206200	206400	U	U	U	U
chr16	206400	206600	U	U	U	U
chr16	208200	208400	U	U	U	U
chr16	208400	208600	U	U	U	U
chr16	208600	208800	U	U	U	U
chr16	209600	209800	U	U	U	U
chr16	209800	210000	U	U	U	U
chr16	210400	210600	U	U	U	U
chr16	211600	211800	U	U	U	U
chr16	211800	212000	U	U	U	U
chr16	213200	213400	U	U	U	U
chr16	220600	220800	U	U	U	U
chr16	220800	221000	U	U	U	U
chr16	221800	222000	U	U	U	U
chr16	222000	222200	U	U	U	U
chr16	223400	223600	U	U	U	U
chr16	224000	224200	U	U	U	U
chr16	225000	225200	U	U	U	U
chr16	226000	226200	U	U	U	U
chr16	226200	226400	U	U	U	U
chr16	226400	226600	U	U	U	U
chr16	226600	226800	U	U	U	U
chr16	227200	227400	U	U	U	U
chr16	227400	227600	U	U	U	U
chr16	227600	227800	U	U	U	U
chr16	227800	228000	U	U	U	U
chr16	228000	228200	U	U	U	U
chr16	228200	228400	U	U	U	U
chr16	228400	228600	B	U	U	U
chr16	228600	228800	B	U	U	U
chr16	228800	229000	B	U	U	U
chr16	229000	229200	B	U	U	U
chr16	229200	229400	B	U	U	U
chr16	229400	229600	B	U	U	U
chr16	231200	231400	U	U	U	U
chr16	231400	231600	U	U	U	U
chr16	231600	231800	U	U	U	U
chr16	234800	235000	B	B	U	U
chr16	235000	235200	B	B	U	U
chr16	235200	235400	B	B	U	U
chr16	235400	235600	B	U	U	U
chr16	239800	240000	U	U	U	U
chr16	240000	240200	U	U	U	U
chr16	240200	240400	U	U	U	U
chr16	242000	242200	U	U	U	U
chr16	243400	243600	U	U	U	U
chr16	243600	243800	U	U	U	U
chr16	247800	248000	U	U	U	U
chr16	248000	248200	U	U	U	U
chr16	248200	248400	U	U	U	U
chr16	249000	249200	U	U	U	U
chr16	249600	249800	U	U	U	U
chr16	250400	250600	U	U	U	U
chr16	254000	254200	U	U	U	U
chr16	254200	254400	U	U	U	U
chr16	254400	254600	U	U	U	U
chr16	254600	254800	U	U	U	U
chr16	259200	259400	B	U	U	U
chr16	259400	259600	B	U	U	U
chr16	259600	259800	B	U	U	U
chr16	259800	260000	B	U	U	U
chr16	260000	260200	B	U	U	U
chr16	260200	260400	U	U	U	U
chr16	260400	260600	U	U	U	U
chr16	260600	260800	U	U	U	U
chr16	260800	261000	U	U	U	U
chr16	261000	261200	U	U	U	U
chr16	261200	261400	U	U	U	U
chr16	261400	261600	U	U	U	U
chr16	261600	261800	U	U	U	U
chr16	262200	262400	U	U	U	U
chr16	262400	262600	U	U	U	U
chr16	263200	263400	U	U	U	U
chr16	263400	263600	U	U	U	U
chr16	263600	263800	U	U	U	U
chr16	263800	264000	U	U	U	U
chr16	264000	264200	U	U	U	U
chr16	264200	264400	U	U	U	U
chr16	264400	264600	U	U	U	U
chr16	264600	264800	U	U	U	U
chr16	264800	265000	U	U	U	U
chr16	265000	265200	U	U	U	U
chr16	265200	265400	U	U	U	U
chr16	265400	265600	U	U	U	U
chr16	265600	265800	U	U	U	U
chr16	265800	266000	U	U	U	U
chr16	266000	266200	U	U	U	U
chr16	266400	266600	U	U	U	U
chr16	266600	266800	U	U	U	U
chr16	266800	267000	U	U	U	U
chr16	267000	267200	U	U	U	U
chr16	267200	267400	U	U	U	U
chr16	268400	268600	U	U	U	U
chr16	268600	268800	U	U	U	U
chr16	268800	269000	U	U	U	U
chr16	269000	269200	U	U	U	U
chr16	269200	269400	U	U	U	U
chr16	269600	269800	U	U	U	U
chr16	270400	270600	U	U	U	U
chr16	270600	270800	U	U	U	U
chr16	270800	271000	U	U	U	U
chr16	271000	271200	U	U	U	U
chr16	271200	271400	U	U	U	U
chr16	271400	271600	U	U	U	U
chr16	271600	271800	U	U	U	U
chr16	272200	272400	U	U	U	U
chr16	272600	272800	U	B	U	U
chr16	272800	273000	U	B	U	U
chr16	273000	273200	B	U	U	U
chr16	273200	273400	B	U	U	U
chr16	273400	273600	B	U	U	U
chr16	273800	274000	B	U	U	U
chr16	274000	274200	U	U	U	U
chr16	274200	274400	U	U	U	U
chr16	274400	274600	U	U	U	U
chr16	274600	274800	U	U	U	U
chr16	274800	275000	U	U	U	U
chr16	275000	275200	U	U	U	U
chr16	275200	275400	U	U	U	U
chr16	276000	276200	U	U	U	U
chr16	276200	276400	U	U	U	U
chr16	276400	276600	U	U	U	U
chr16	276600	276800	U	U	U	U
chr16	279600	279800	U	U	U	U
chr16	279800	280000	U	U	U	U
chr16	280000	280200	U	U	U	U
chr16	280200	280400	U	U	U	U
chr16	280800	281000	B	U	U	U
chr16	281400	281600	U	U	U	U
chr16	281600	281800	U	U	U	U
chr16	281800	282000	U	U	U	U
chr16	282000	282200	U	U	U	U
chr16	282200	282400	U	U	U	U
chr16	282600	282800	U	U	U	U
chr16	283400	283600	U	U	U	U
chr16	283600	283800	U	U	U	U
chr16	284200	284400	U	U	U	U
chr16	284400	284600	U	U	U	U
chr16	284600	284800	U	U	U	U
chr16	284800	285000	U	U	U	U
chr16	285000	285200	U	U	U	U
chr16	285200	285400	U	U	U	U
chr16	285400	285600	U	U	U	U
chr16	285600	285800	U	U	U	U
chr16	286400	286600	U	U	U	U
chr16	286600	286800	U	U	U	U
chr16	286800	287000	U	U	U	U
chr16	287000	287200	U	U	U	U
chr16	287200	287400	U	U	U	U
chr16	287400	287600	U	B	U	U
chr16	287600	287800	U	B	U	U
chr16	287800	288000	U	U	U	U
chr16	288000	288200	U	U	U	U
chr16	288200	288400	U	U	U	U
chr16	288400	288600	U	U	U	U
chr16	288600	288800	U	U	U	U
chr16	288800	289000	U	U	U	U
chr16	289400	289600	U	U	U	U
chr16	289600	289800	U	U	U	U
chr16	289800	290000	U	U	U	U
chr16	290000	290200	U	U	U	U
chr16	290200	290400	U	U	U	U
chr16	290400	290600	U	U	U	U
chr16	290600	290800	U	U	U	U
chr16	290800	291000	U	U	U	U
chr16	291000	291200	U	U	U	U
chr16	291200	291400	U	U	U	U
chr16	291400	291600	U	U	U	U
chr16	291600	291800	U	U	U	U
chr16	291800	292000	U	U	U	U
chr16	292000	292200	U	U	U	U
chr16	292200	292400	U	U	U	U
chr16	292400	292600	U	U	U	U
chr16	292600	292800	U	U	U	U
chr16	293200	293400	U	U	U	U
chr16	293400	293600	U	U	U	U
chr16	293600	293800	U	U	U	U
chr16	296200	296400	U	U	U	U
chr16	296400	296600	U	U	U	U
chr16	296600	296800	U	U	U	U
chr16	296800	297000	U	U	U	U
chr16	297000	297200	U	U	U	U
chr16	297600	297800	U	U	U	U
chr16	298000	298200	U	U	U	U
chr16	298200	298400	U	U	U	U
chr16	300600	300800	U	U	U	U
chr16	300800	301000	U	U	U	U
chr16	301800	302000	U	U	U	U
chr16	302000	302200	U	U	U	U
chr16	302200	302400	U	U	U	U
chr16	302400	302600	U	U	U	U
chr16	302600	302800	U	U	U	U
chr16	304000	304200	U	U	U	U
chr16	304200	304400	U	U	U	U
chr16	306600	306800	U	U	U	U
chr16	306800	307000	U	U	U	U
chr16	307000	307200	U	U	U	U
chr16	307200	307400	U	U	U	U
chr16	307800	308000	U	U	U	U
chr16	308000	308200	U	U	U	U
chr16	308200	308400	U	U	U	U
chr16	308400	308600	U	U	U	U
chr16	308800	309000	U	U	U	U
chr16	309400	309600	U	B	U	U
chr16	309600	309800	U	B	U	U
chr16	309800	310000	U	U	U	U
chr16	310000	310200	U	U	U	U
chr16	311800	312000	U	U	U	U
chr16	312000	312200	U	U	U	U
chr16	312200	312400	U	U	U	U
chr16	312400	312600	U	U	U	U
chr16	312600	312800	U	U	U	U
chr16	313400	313600	U	U	U	U
chr16	314000	314200	U	U	U	U
chr16	314200	314400	U	U	U	U
chr16	314600	314800	U	U	U	U
chr16	314800	315000	U	U	U	U
chr16	315000	315200	U	U	U	U
chr16	317000	317200	U	U	U	U
chr16	317200	317400	U	U	U	U
chr16	317400	317600	U	U	U	U
chr16	317600	317800	U	U	U	U
chr16	318200	318400	U	U	U	U
chr16	318400	318600	B	U	U	U
chr16	319400	319600	U	U	U	U
chr16	319600	319800	U	U	U	U
chr16	320400	320600	U	U	U	U
chr16	322000	322200	U	U	U	U
chr16	322200	322400	U	U	U	U
chr16	322400	322600	U	U	U	U
chr16	322600	322800	U	U	U	U
chr16	322800	323000	U	U	U	U
chr16	324000	324200	B	U	U	U
chr16	324200	324400	B	U	B	U
chr16	324400	324600	B	U	B	B
chr16	324600	324800	B	U	B	B
chr16	324800	325000	B	U	U	U
chr16	325200	325400	B	U	U	U
chr16	325400	325600	U	U	U	U
chr16	325600	325800	U	U	U	U
chr16	325800	326000	U	U	U	U
chr16	327200	327400	U	U	U	U
chr16	327400	327600	U	U	U	U
chr16	327600	327800	U	U	U	U
chr16	330400	330600	U	U	U	U
chr16	330600	330800	U	U	U	U
chr16	330800	331000	U	U	U	U
chr16	331000	331200	U	U	U	U
chr16	331200	331400	U	U	U	U
chr16	331400	331600	U	U	U	U
chr16	331600	331800	U	U	U	U
chr16	335000	335200	U	U	U	U
chr16	337600	337800	U	U	U	U
chr16	337800	338000	U	U	U	U
chr16	338000	338200	U	U	U	U
chr16	338200	338400	U	U	U	U
chr16	338400	338600	U	U	U	U
chr16	339800	340000	B	U	U	U
chr16	340200	340400	U	U	U	U
chr16	340400	340600	U	U	U	U
chr16	340600	340800	U	U	U	U
chr16	340800	341000	U	U	U	U
chr16	342400	342600	U	U	U	U
chr16	342600	342800	U	U	U	U
chr16	342800	343000	U	U	U	U
chr16	343000	343200	U	U	U	U
chr16	343200	343400	U	U	U	U
chr16	344800	345000	U	U	U	U
chr16	345000	345200	U	U	U	U
chr16	345200	345400	U	U	U	U
chr16	345800	346000	U	U	U	U
chr16	346000	346200	U	U	U	U
chr16	346200	346400	U	U	U	U
chr16	346400	346600	U	U	U	U
chr16	346600	346800	U	U	U	U
chr16	346800	347000	U	U	U	U
chr16	347000	347200	U	U	U	U
chr16	347200	347400	U	U	U	U
chr16	347400	347600	U	U	U	U
chr16	347600	347800	U	U	U	U
chr16	347800	348000	U	U	U	U
chr16	348200	348400	U	U	U	U
chr16	349200	349400	U	U	U	U
chr16	349400	349600	U	U	U	U
chr16	350200	350400	U	U	U	U
chr16	350400	350600	U	U	U	U
chr16	350600	350800	U	U	U	U
chr16	352200	352400	U	U	U	U
chr16	352400	352600	B	U	U	U
chr16	353200	353400	B	U	U	U
chr16	353400	353600	B	U	U	U
chr16	353600	353800	B	U	U	U
chr16	353800	354000	U	U	U	U
chr16	354000	354200	U	U	U	U
chr16	354200	354400	U	U	U	U
chr16	354400	354600	U	U	U	U
chr16	354600	354800	U	U	U	U
chr16	354800	355000	U	U	U	U
chr16	355000	355200	U	U	U	U
chr16	355200	355400	U	U	U	U
chr16	355400	355600	U	U	U	U
chr16	356600	356800	U	U	U	U
chr16	357000	357200	U	U	U	U
chr16	357800	358000	U	U	U	U
chr16	358000	358200	U	U	U	U
chr16	358200	358400	U	U	U	U
chr16	359200	359400	U	U	U	U
chr16	360400	360600	U	U	U	U
chr16	361200	361400	U	U	U	U
chr16	361400	361600	U	U	U	U
chr16	361600	361800	U	U	U	U
chr16	361800	362000	U	U	U	U
chr16	362000	362200	B	U	U	U
chr16	362200	362400	B	B	B	U
chr16	362400	362600	B	B	B	U
chr16	362600	362800	B	U	U	U
chr16	363000	363200	U	U	U	U
chr16	363200	363400	U	U	U	U
chr16	363400	363600	U	U	U	U
chr16	363600	363800	U	U	B	U
chr16	363800	364000	U	U	B	U
chr16	364400	364600	U	U	U	U
chr16	364600	364800	U	U	U	U
chr16	364800	365000	U	U	U	U
chr16	366200	366400	U	U	U	U
chr16	366400	366600	U	U	U	U
chr16	366600	366800	U	U	U	U
chr16	367400	367600	U	U	U	U
chr16	367600	367800	U	U	U	U
chr16	367800	368000	U	U	U	U
chr16	368000	368200	U	U	U	U
chr16	368200	368400	U	U	U	U
chr16	368400	368600	U	U	U	U
chr16	368600	368800	U	U	U	U
chr16	368800	369000	U	U	U	U
chr16	369000	369200	U	U	U	U
chr16	369200	369400	U	U	U	U
chr16	369800	370000	B	U	U	U
chr16	370000	370200	B	U	U	U
chr16	370400	370600	B	U	U	U
chr16	370600	370800	B	U	U	U
chr16	370800	371000	B	U	U	U
chr16	371000	371200	B	U	U	U
chr16	371200	371400	B	U	U	U
chr16	371400	371600	U	U	U	U
chr16	371600	371800	U	U	U	U
chr16	371800	372000	U	U	U	U
chr16	372000	372200	U	U	U	U
chr16	372200	372400	U	U	U	U
chr16	372400	372600	U	U	U	U
chr16	372600	372800	U	U	U	U
chr16	373000	373200	U	U	U	U
chr16	373200	373400	U	U	U	U
chr16	374000	374200	U	U	U	U
chr16	374200	374400	U	U	U	U
chr16	374400	374600	U	U	U	U
chr16	374600	374800	U	U	U	U
chr16	374800	375000	U	U	U	U
chr16	375000	375200	U	U	U	U
chr16	375200	375400	U	U	U	U
chr16	376000	376200	U	U	U	U
chr16	376200	376400	U	U	U	U
chr16	376400	376600	U	U	U	U
chr16	376800	377000	U	U	U	U
chr16	377000	377200	U	U	U	U
chr16	377200	377400	U	U	U	U
chr16	377400	377600	U	U	U	U
chr16	377600	377800	U	U	U	U
chr16	377800	378000	U	U	U	U
chr16	378600	378800	U	U	U	U
chr16	378800	379000	U	U	U	U
chr16	379000	379200	U	U	U	U
chr16	379200	379400	U	U	U	U
chr16	379400	379600	U	U	U	U
chr16	379600	379800	U	U	U	U
chr16	379800	380000	U	U	U	U
chr16	380000	380200	U	U	U	U
chr16	380800	381000	B	U	U	U
chr16	381000	381200	B	U	U	U
chr16	381200	381400	B	U	U	U
chr16	381400	381600	B	U	U	U
chr16	382200	382400	B	U	U	U
chr16	382400	382600	B	U	U	U
chr16	382600	382800	U	U	U	U
chr16	383200	383400	U	U	U	U
chr16	384200	384400	U	U	U	U
chr16	386000	386200	U	U	U	U
chr16	386200	386400	U	U	U	U
chr16	386400	386600	U	U	B	U
chr16	386800	387000	U	B	B	U
chr16	387000	387200	U	U	U	U
chr16	389400	389600	U	U	U	U
chr16	391800	392000	B	B	B	U
